date,location,weather_severity,precipitation,wind_speed,storm_flag
2025-12-20,Antwerp,0,6.25,9.72,0
2025-12-21,Antwerp,1,0.77,5.33,0
2025-12-22,Antwerp,1,0.44,7.64,0
2025-12-23,Antwerp,1,21.8,2.53,0
2025-12-24,Antwerp,0,2.31,2.09,0
2025-12-25,Antwerp,0,1.04,2.58,0
2025-12-26,Antwerp,0,9.55,26.01,0
2025-12-27,Antwerp,0,0.64,21.64,0
2025-12-28,Antwerp,0,4.99,11.64,0
2025-12-29,Antwerp,0,4.04,11.26,0
2025-12-30,Antwerp,0,11.52,4.93,0
2025-12-31,Antwerp,0,1.41,0.65,0
2023-01-01,Dubai,2,14.26,44.9,0
2023-01-02,Dubai,1,8.44,7.24,0
2023-01-03,Dubai,2,15.58,37.27,0
2023-01-04,Dubai,2,3.46,4.49,1
2023-01-05,Dubai,2,9.62,120.0,0
2023-01-06,Dubai,2,2.41,13.06,0
2023-01-07,Dubai,1,5.58,45.28,0
2023-01-08,Dubai,2,0.39,55.49,1
2023-01-09,Dubai,1,2.82,2.73,0
2023-01-10,Dubai,1,4.92,33.41,0
2023-01-11,Dubai,1,11.64,23.64,0
2023-01-12,Dubai,1,0.21,7.04,0
2023-01-13,Dubai,2,7.34,43.81,0
2023-01-14,Dubai,2,1.28,37.09,0
2023-01-15,Dubai,2,5.79,109.8,1
2023-01-16,Dubai,2,30.03,0.55,0
2023-01-17,Dubai,2,15.3,38.48,0
2023-01-18,Dubai,1,5.04,2.78,0
2023-01-19,Dubai,1,12.62,0.27,0
2023-01-20,Dubai,1,11.34,35.23,0
2023-01-21,Dubai,1,3.0,30.84,0
2023-01-22,Dubai,1,2.11,15.05,0
2023-01-23,Dubai,0,14.52,5.47,0
2023-01-24,Dubai,0,0.61,39.73,0
2023-01-25,Dubai,0,1.08,12.77,0
2023-01-26,Dubai,0,1.76,5.86,0
2023-01-27,Dubai,1,10.35,35.98,0
2023-01-28,Dubai,0,3.15,13.74,0
2023-01-29,Dubai,1,25.23,38.13,0
2023-01-30,Dubai,1,6.64,11.79,0
2023-01-31,Dubai,1,28.12,2.23,0
2023-02-01,Dubai,1,11.05,32.13,0
2023-02-02,Dubai,1,6.23,64.02,0
2023-02-03,Dubai,1,19.16,1.25,0
2023-02-04,Dubai,1,8.13,0.84,0
2023-02-05,Dubai,1,1.41,18.88,0
2023-02-06,Dubai,1,8.33,3.18,0
2023-02-07,Dubai,1,8.54,5.31,0
2023-02-08,Dubai,2,1.87,68.59,0
2023-02-09,Dubai,1,4.23,4.35,0
2023-02-10,Dubai,2,10.21,7.15,0
2023-02-11,Dubai,2,9.81,20.16,0
2023-02-12,Dubai,1,13.95,17.24,0
2023-02-13,Dubai,1,27.82,33.1,0
2023-02-14,Dubai,2,9.74,0.48,0
2023-02-15,Dubai,1,7.55,3.28,0
2023-02-16,Dubai,1,14.41,0.09,0
2023-02-17,Dubai,2,0.59,0.04,0
2023-02-18,Dubai,2,4.93,0.64,0
2023-02-19,Dubai,2,6.14,10.38,0
2023-02-20,Dubai,2,54.54,5.56,0
2023-02-21,Dubai,2,46.24,37.39,0
2023-02-22,Dubai,1,0.61,10.67,0
2023-02-23,Dubai,1,2.21,3.71,0
2023-02-24,Dubai,1,6.76,24.78,0
2023-02-25,Dubai,1,0.16,31.35,0
2023-02-26,Dubai,2,4.51,11.43,0
2023-02-27,Dubai,1,27.43,14.65,0
2023-02-28,Dubai,2,10.63,38.44,0
2023-03-01,Dubai,2,6.57,32.67,1
2023-03-02,Dubai,1,7.63,73.62,0
2023-03-03,Dubai,1,10.99,19.58,0
2023-03-04,Dubai,2,10.57,28.42,0
2023-03-05,Dubai,1,2.87,7.65,0
2023-03-06,Dubai,0,3.46,21.59,0
2023-03-07,Dubai,1,7.83,27.51,0
2023-03-08,Dubai,1,3.08,12.12,0
2023-03-09,Dubai,1,0.34,6.74,0
2023-03-10,Dubai,1,9.46,14.53,0
2023-03-11,Dubai,0,1.77,8.33,0
2023-03-12,Dubai,0,0.6,1.14,0
2023-03-13,Dubai,0,0.53,12.1,0
2023-03-14,Dubai,1,13.16,8.44,0
2023-03-15,Dubai,2,12.99,33.9,0
2023-03-16,Dubai,1,6.33,44.33,0
2023-03-17,Dubai,1,14.02,36.03,0
2023-03-18,Dubai,2,16.18,2.14,1
2023-03-19,Dubai,2,9.73,6.49,0
2023-03-20,Dubai,2,2.2,17.87,0
2023-03-21,Dubai,1,33.36,5.44,0
2023-03-22,Dubai,2,21.24,0.71,1
2023-03-23,Dubai,1,9.57,7.17,0
2023-03-24,Dubai,1,1.56,11.45,0
2023-03-25,Dubai,1,2.97,13.62,0
2023-03-26,Dubai,1,0.27,35.29,0
2023-03-27,Dubai,1,22.61,9.99,0
2023-03-28,Dubai,1,14.31,4.78,0
2023-03-29,Dubai,1,0.8,27.4,0
2023-03-30,Dubai,2,14.37,1.04,0
2023-03-31,Dubai,1,7.65,3.28,0
2023-04-01,Dubai,1,2.55,32.93,0
2023-04-02,Dubai,1,7.25,1.43,0
2023-04-03,Dubai,2,26.19,25.97,0
2023-04-04,Dubai,1,6.91,14.75,0
2023-04-05,Dubai,1,1.29,46.42,0
2023-04-06,Dubai,1,15.6,2.59,0
2023-04-07,Dubai,2,7.11,38.4,0
2023-04-08,Dubai,1,5.59,8.57,0
2023-04-09,Dubai,1,25.01,5.23,0
2023-04-10,Dubai,1,21.15,30.13,0
2023-04-11,Dubai,1,1.97,12.49,0
2023-04-12,Dubai,1,0.7,1.57,0
2023-04-13,Dubai,2,8.03,16.22,0
2023-04-14,Dubai,1,2.28,19.78,0
2023-04-15,Dubai,2,56.42,94.94,0
2023-04-16,Dubai,1,2.5,2.56,0
2023-04-17,Dubai,1,4.89,16.69,0
2023-04-18,Dubai,1,0.88,15.96,0
2023-04-19,Dubai,1,20.35,5.75,0
2023-04-20,Dubai,1,2.36,29.76,0
2023-04-21,Dubai,0,3.03,3.79,0
2023-04-22,Dubai,1,6.09,3.29,0
2023-04-23,Dubai,0,2.71,17.48,0
2023-04-24,Dubai,1,8.82,53.75,0
2023-04-25,Dubai,1,1.25,3.42,0
2023-04-26,Dubai,1,13.65,0.51,0
2023-04-27,Dubai,1,8.09,28.65,0
2023-04-28,Dubai,0,1.99,2.1,0
2023-04-29,Dubai,0,1.37,3.98,0
2023-04-30,Dubai,0,4.89,8.61,0
2023-05-01,Dubai,0,19.6,14.04,0
2023-05-02,Dubai,0,3.3,5.46,0
2023-05-03,Dubai,0,1.13,1.3,0
2023-05-04,Dubai,0,0.49,3.02,0
2023-05-05,Dubai,0,4.39,15.29,0
2023-05-06,Dubai,0,1.36,0.85,0
2023-05-07,Dubai,0,12.21,9.28,0
2023-05-08,Dubai,1,20.38,10.06,0
2023-05-09,Dubai,0,0.4,7.35,0
2023-05-10,Dubai,1,5.2,15.29,0
2023-05-11,Dubai,0,6.67,17.94,0
2023-05-12,Dubai,0,1.55,9.13,0
2023-05-13,Dubai,0,3.12,15.22,0
2023-05-14,Dubai,1,6.62,0.41,0
2023-05-15,Dubai,1,26.08,18.42,0
2023-05-16,Dubai,1,4.18,8.13,0
2023-05-17,Dubai,1,1.4,19.37,0
2023-05-18,Dubai,1,0.11,5.45,0
2023-05-19,Dubai,1,11.15,21.45,0
2023-05-20,Dubai,1,0.67,44.58,0
2023-05-21,Dubai,1,7.64,9.48,0
2023-05-22,Dubai,1,15.92,22.67,0
2023-05-23,Dubai,1,3.16,2.82,0
2023-05-24,Dubai,1,9.66,15.44,0
2023-05-25,Dubai,1,14.06,6.73,0
2023-05-26,Dubai,0,5.36,4.15,0
2023-05-27,Dubai,0,0.79,1.43,0
2023-05-28,Dubai,0,3.75,15.28,0
2023-05-29,Dubai,0,14.46,8.55,0
2023-05-30,Dubai,0,13.27,24.8,0
2023-05-31,Dubai,0,3.52,12.84,0
2023-06-01,Dubai,0,10.82,4.02,0
2023-06-02,Dubai,0,2.23,1.9,0
2023-06-03,Dubai,0,5.35,11.13,0
2023-06-04,Dubai,0,1.59,14.19,0
2023-06-05,Dubai,0,2.19,12.17,0
2023-06-06,Dubai,1,2.74,22.8,0
2023-06-07,Dubai,1,6.6,13.17,0
2023-06-08,Dubai,0,2.22,9.87,0
2023-06-09,Dubai,1,4.64,1.1,0
2023-06-10,Dubai,1,8.4,9.67,0
2023-06-11,Dubai,1,0.15,17.97,0
2023-06-12,Dubai,1,10.96,1.45,0
2023-06-13,Dubai,0,1.39,14.34,0
2023-06-14,Dubai,0,10.92,21.2,0
2023-06-15,Dubai,0,8.72,5.51,0
2023-06-16,Dubai,0,0.56,11.12,0
2023-06-17,Dubai,0,1.22,2.04,0
2023-06-18,Dubai,0,7.77,13.96,0
2023-06-19,Dubai,0,0.96,9.76,0
2023-06-20,Dubai,0,0.2,5.12,0
2023-06-21,Dubai,0,2.59,3.67,0
2023-06-22,Dubai,0,0.48,1.9,0
2023-06-23,Dubai,0,1.19,0.34,0
2023-06-24,Dubai,0,1.63,8.96,0
2023-06-25,Dubai,0,6.29,3.84,0
2023-06-26,Dubai,0,2.57,16.32,0
2023-06-27,Dubai,0,1.2,9.01,0
2023-06-28,Dubai,0,4.55,0.16,0
2023-06-29,Dubai,0,2.09,6.45,0
2023-06-30,Dubai,1,12.7,25.02,0
2023-07-01,Dubai,0,10.13,3.39,0
2023-07-02,Dubai,0,1.22,6.03,0
2023-07-03,Dubai,0,0.43,0.46,0
2023-07-04,Dubai,0,1.36,20.16,0
2023-07-05,Dubai,0,5.96,5.13,0
2023-07-06,Dubai,0,8.59,2.84,0
2023-07-07,Dubai,1,15.73,23.75,0
2023-07-08,Dubai,1,15.5,2.72,0
2023-07-09,Dubai,1,4.17,4.6,0
2023-07-10,Dubai,1,4.5,1.52,0
2023-07-11,Dubai,0,9.42,38.8,0
2023-07-12,Dubai,0,1.72,2.42,0
2023-07-13,Dubai,0,12.87,3.53,0
2023-07-14,Dubai,0,2.48,17.56,0
2023-07-15,Dubai,0,1.0,13.08,0
2023-07-16,Dubai,0,6.13,24.05,0
2023-07-17,Dubai,1,4.41,17.09,0
2023-07-18,Dubai,0,5.12,7.69,0
2023-07-19,Dubai,0,1.61,4.72,0
2023-07-20,Dubai,1,0.97,17.13,0
2023-07-21,Dubai,1,9.78,0.86,0
2023-07-22,Dubai,1,5.05,1.06,0
2023-07-23,Dubai,1,5.83,3.09,0
2023-07-24,Dubai,0,1.74,10.82,0
2023-07-25,Dubai,0,1.54,7.24,0
2023-07-26,Dubai,0,7.95,40.67,0
2023-07-27,Dubai,0,9.65,7.78,0
2023-07-28,Dubai,0,0.38,9.1,0
2023-07-29,Dubai,0,4.26,9.45,0
2023-07-30,Dubai,0,0.16,18.19,0
2023-07-31,Dubai,1,1.88,66.21,0
2023-08-01,Dubai,0,5.58,6.08,0
2023-08-02,Dubai,0,4.06,0.17,0
2023-08-03,Dubai,1,0.81,29.64,0
2023-08-04,Dubai,0,2.03,10.05,0
2023-08-05,Dubai,0,1.16,19.69,0
2023-08-06,Dubai,1,8.36,24.28,0
2023-08-07,Dubai,0,14.19,5.41,0
2023-08-08,Dubai,0,4.71,13.47,0
2023-08-09,Dubai,0,6.4,2.7,0
2023-08-10,Dubai,0,0.26,26.49,0
2023-08-11,Dubai,0,5.15,34.76,0
2023-08-12,Dubai,0,2.55,2.45,0
2023-08-13,Dubai,0,1.4,28.69,0
2023-08-14,Dubai,0,0.33,25.58,0
2023-08-15,Dubai,1,1.05,0.54,0
2023-08-16,Dubai,1,0.97,17.86,0
2023-08-17,Dubai,0,2.1,17.25,0
2023-08-18,Dubai,1,0.42,35.87,0
2023-08-19,Dubai,1,19.96,49.27,0
2023-08-20,Dubai,0,4.79,39.4,0
2023-08-21,Dubai,0,5.43,5.08,0
2023-08-22,Dubai,0,0.84,8.05,0
2023-08-23,Dubai,0,2.59,0.13,0
2023-08-24,Dubai,0,1.9,0.88,0
2023-08-25,Dubai,0,1.33,2.66,0
2023-08-26,Dubai,0,2.52,7.18,0
2023-08-27,Dubai,0,9.84,17.45,0
2023-08-28,Dubai,0,9.12,0.73,0
2023-08-29,Dubai,0,23.68,11.63,0
2023-08-30,Dubai,0,0.3,40.43,0
2023-08-31,Dubai,0,2.26,53.03,0
2023-09-01,Dubai,0,1.21,18.03,0
2023-09-02,Dubai,0,4.7,3.73,0
2023-09-03,Dubai,0,2.35,13.7,0
2023-09-04,Dubai,0,9.5,4.01,0
2023-09-05,Dubai,0,9.52,8.97,0
2023-09-06,Dubai,0,4.19,13.04,0
2023-09-07,Dubai,0,0.93,6.3,0
2023-09-08,Dubai,0,0.22,8.21,0
2023-09-09,Dubai,0,0.62,24.65,0
2023-09-10,Dubai,1,14.69,25.81,0
2023-09-11,Dubai,1,7.36,49.9,0
2023-09-12,Dubai,1,3.44,2.85,0
2023-09-13,Dubai,1,6.1,41.52,0
2023-09-14,Dubai,1,3.43,4.4,0
2023-09-15,Dubai,1,5.22,0.51,0
2023-09-16,Dubai,1,2.3,28.58,0
2023-09-17,Dubai,1,3.62,6.57,0
2023-09-18,Dubai,1,2.22,3.53,0
2023-09-19,Dubai,0,0.39,5.24,0
2023-09-20,Dubai,1,0.02,5.81,0
2023-09-21,Dubai,1,5.03,47.34,0
2023-09-22,Dubai,0,5.62,1.39,0
2023-09-23,Dubai,1,0.91,1.74,0
2023-09-24,Dubai,2,8.02,11.99,0
2023-09-25,Dubai,1,23.82,5.24,0
2023-09-26,Dubai,0,2.1,4.53,0
2023-09-27,Dubai,1,2.72,2.84,0
2023-09-28,Dubai,1,0.18,31.82,0
2023-09-29,Dubai,1,5.21,12.91,0
2023-09-30,Dubai,1,2.98,2.49,0
2023-10-01,Dubai,1,0.5,22.77,0
2023-10-02,Dubai,1,22.99,9.63,0
2023-10-03,Dubai,1,11.82,25.24,0
2023-10-04,Dubai,1,3.89,5.01,0
2023-10-05,Dubai,1,6.73,14.85,0
2023-10-06,Dubai,1,18.21,0.53,0
2023-10-07,Dubai,0,0.51,57.88,0
2023-10-08,Dubai,1,1.76,19.32,0
2023-10-09,Dubai,1,10.39,90.16,0
2023-10-10,Dubai,1,3.18,14.22,0
2023-10-11,Dubai,1,5.95,0.05,0
2023-10-12,Dubai,1,5.28,30.64,0
2023-10-13,Dubai,0,1.61,16.64,0
2023-10-14,Dubai,0,0.73,1.88,0
2023-10-15,Dubai,0,3.91,6.13,0
2023-10-16,Dubai,1,0.47,14.65,0
2023-10-17,Dubai,1,15.81,33.29,0
2023-10-18,Dubai,1,0.9,33.44,0
2023-10-19,Dubai,1,2.4,8.78,0
2023-10-20,Dubai,0,3.6,0.56,0
2023-10-21,Dubai,1,2.31,10.24,0
2023-10-22,Dubai,1,1.85,9.8,0
2023-10-23,Dubai,1,1.0,6.87,0
2023-10-24,Dubai,1,0.46,49.52,0
2023-10-25,Dubai,2,0.77,81.17,0
2023-10-26,Dubai,2,13.32,35.67,1
2023-10-27,Dubai,1,3.01,0.18,0
2023-10-28,Dubai,1,7.15,0.06,0
2023-10-29,Dubai,1,19.94,41.63,0
2023-10-30,Dubai,1,15.13,40.08,0
2023-10-31,Dubai,2,1.5,4.66,0
2023-11-01,Dubai,1,22.36,0.42,0
2023-11-02,Dubai,2,9.77,57.21,0
2023-11-03,Dubai,2,32.77,60.63,0
2023-11-04,Dubai,2,18.69,16.68,1
2023-11-05,Dubai,2,13.0,9.44,0
2023-11-06,Dubai,2,42.24,59.8,0
2023-11-07,Dubai,2,19.45,0.77,0
2023-11-08,Dubai,2,2.31,29.06,0
2023-11-09,Dubai,1,21.51,8.14,0
2023-11-10,Dubai,1,14.35,3.5,0
2023-11-11,Dubai,0,0.49,8.29,0
2023-11-12,Dubai,1,1.11,2.04,0
2023-11-13,Dubai,1,13.18,6.24,0
2023-11-14,Dubai,1,1.2,32.82,0
2023-11-15,Dubai,1,6.8,28.7,0
2023-11-16,Dubai,1,0.51,16.32,0
2023-11-17,Dubai,2,0.18,4.04,0
2023-11-18,Dubai,1,10.38,18.88,0
2023-11-19,Dubai,1,4.91,10.65,0
2023-11-20,Dubai,1,4.19,10.6,0
2023-11-21,Dubai,1,1.36,12.35,0
2023-11-22,Dubai,2,6.16,15.47,0
2023-11-23,Dubai,1,1.46,3.83,0
2023-11-24,Dubai,1,19.92,1.33,0
2023-11-25,Dubai,2,1.33,8.61,0
2023-11-26,Dubai,1,5.96,7.38,0
2023-11-27,Dubai,1,7.67,4.74,0
2023-11-28,Dubai,1,5.31,0.65,0
2023-11-29,Dubai,1,0.35,16.26,0
2023-11-30,Dubai,2,13.14,20.75,0
2023-12-01,Dubai,2,0.31,1.19,0
2023-12-02,Dubai,2,25.19,25.18,0
2023-12-03,Dubai,2,5.34,28.55,0
2023-12-04,Dubai,2,9.85,6.05,0
2023-12-05,Dubai,3,6.47,5.05,1
2023-12-06,Dubai,2,2.83,24.45,0
2023-12-07,Dubai,1,10.68,17.08,0
2023-12-08,Dubai,2,4.92,3.91,0
2023-12-09,Dubai,1,4.9,8.64,0
2023-12-10,Dubai,2,24.85,25.41,0
2023-12-11,Dubai,1,1.11,26.68,0
2023-12-12,Dubai,1,29.67,8.09,0
2023-12-13,Dubai,2,6.34,29.17,1
2023-12-14,Dubai,1,2.03,37.68,0
2023-12-15,Dubai,1,11.28,6.39,0
2023-12-16,Dubai,1,17.67,9.38,0
2023-12-17,Dubai,1,1.6,11.29,0
2023-12-18,Dubai,2,1.57,31.83,0
2023-12-19,Dubai,1,25.07,3.1,0
2023-12-20,Dubai,1,2.82,16.18,0
2023-12-21,Dubai,1,9.67,28.84,0
2023-12-22,Dubai,1,11.45,3.13,0
2023-12-23,Dubai,1,0.01,9.99,0
2023-12-24,Dubai,1,10.99,8.06,0
2023-12-25,Dubai,1,1.16,15.36,0
2023-12-26,Dubai,2,7.33,33.56,0
2023-12-27,Dubai,2,5.56,4.41,0
2023-12-28,Dubai,2,11.8,108.1,0
2023-12-29,Dubai,1,6.95,3.11,0
2023-12-30,Dubai,1,31.24,20.16,0
2023-12-31,Dubai,1,5.74,8.61,0
2024-01-01,Dubai,1,15.39,7.27,0
2024-01-02,Dubai,1,3.12,1.39,0
2024-01-03,Dubai,2,7.72,50.3,0
2024-01-04,Dubai,2,2.29,12.15,0
2024-01-05,Dubai,1,0.4,21.39,0
2024-01-06,Dubai,2,3.95,9.48,0
2024-01-07,Dubai,2,8.12,2.34,1
2024-01-08,Dubai,2,23.65,56.31,0
2024-01-09,Dubai,2,5.66,9.79,0
2024-01-10,Dubai,3,0.97,24.04,1
2024-01-11,Dubai,2,0.75,26.85,1
2024-01-12,Dubai,1,2.0,100.39,0
2024-01-13,Dubai,2,4.69,33.64,0
2024-01-14,Dubai,1,4.32,10.27,0
2024-01-15,Dubai,1,0.06,10.1,0
2024-01-16,Dubai,1,5.43,23.4,0
2024-01-17,Dubai,1,20.96,0.83,0
2024-01-18,Dubai,2,12.7,20.89,1
2024-01-19,Dubai,1,3.66,16.57,0
2024-01-20,Dubai,1,3.49,5.16,0
2024-01-21,Dubai,2,3.72,37.42,0
2024-01-22,Dubai,2,6.88,54.83,1
2024-01-23,Dubai,2,1.57,23.04,1
2024-01-24,Dubai,1,2.72,2.61,0
2024-01-25,Dubai,1,20.94,14.74,0
2024-01-26,Dubai,1,6.09,5.11,0
2024-01-27,Dubai,1,0.5,49.34,0
2024-01-28,Dubai,2,0.11,2.25,0
2024-01-29,Dubai,2,2.32,116.93,0
2024-01-30,Dubai,2,3.03,1.81,0
2024-01-31,Dubai,1,0.63,23.47,0
2024-02-01,Dubai,1,0.91,9.71,0
2024-02-02,Dubai,1,1.86,23.5,0
2024-02-03,Dubai,1,0.7,2.68,0
2024-02-04,Dubai,1,2.25,27.66,0
2024-02-05,Dubai,2,7.53,6.84,0
2024-02-06,Dubai,2,12.08,12.73,0
2024-02-07,Dubai,2,3.06,30.47,0
2024-02-08,Dubai,2,8.24,26.23,0
2024-02-09,Dubai,1,6.57,12.02,0
2024-02-10,Dubai,1,1.76,1.74,0
2024-02-11,Dubai,2,17.58,18.08,1
2024-02-12,Dubai,1,7.48,31.73,0
2024-02-13,Dubai,1,1.98,3.86,0
2024-02-14,Dubai,1,10.35,6.86,0
2024-02-15,Dubai,1,10.91,15.64,0
2024-02-16,Dubai,1,1.0,0.06,0
2024-02-17,Dubai,1,0.41,18.96,0
2024-02-18,Dubai,1,6.76,40.18,0
2024-02-19,Dubai,1,24.29,2.15,0
2024-02-20,Dubai,1,10.41,6.04,0
2024-02-21,Dubai,0,9.1,0.01,0
2024-02-22,Dubai,0,11.55,0.11,0
2024-02-23,Dubai,1,0.56,2.7,0
2024-02-24,Dubai,1,3.64,4.46,0
2024-02-25,Dubai,1,3.17,7.67,0
2024-02-26,Dubai,1,6.34,26.59,0
2024-02-27,Dubai,1,3.71,1.0,0
2024-02-28,Dubai,1,0.29,68.65,0
2024-02-29,Dubai,1,1.59,65.5,0
2024-03-01,Dubai,0,0.57,3.49,0
2024-03-02,Dubai,1,11.87,13.87,0
2024-03-03,Dubai,0,2.16,2.11,0
2024-03-04,Dubai,1,3.61,39.78,0
2024-03-05,Dubai,1,5.15,16.74,0
2024-03-06,Dubai,1,7.72,2.25,0
2024-03-07,Dubai,1,11.55,0.29,0
2024-03-08,Dubai,1,3.55,10.15,0
2024-03-09,Dubai,1,15.44,32.03,0
2024-03-10,Dubai,1,2.52,2.67,0
2024-03-11,Dubai,1,3.55,8.21,0
2024-03-12,Dubai,1,2.87,10.69,0
2024-03-13,Dubai,2,0.31,46.08,0
2024-03-14,Dubai,1,10.69,5.76,0
2024-03-15,Dubai,0,3.49,2.4,0
2024-03-16,Dubai,0,0.01,11.44,0
2024-03-17,Dubai,1,22.24,18.35,0
2024-03-18,Dubai,1,3.92,17.11,0
2024-03-19,Dubai,0,2.03,4.43,0
2024-03-20,Dubai,1,1.99,0.56,0
2024-03-21,Dubai,1,8.04,9.5,0
2024-03-22,Dubai,1,8.25,21.66,0
2024-03-23,Dubai,1,4.17,26.17,0
2024-03-24,Dubai,0,4.38,2.34,0
2024-03-25,Dubai,1,3.43,42.24,0
2024-03-26,Dubai,1,1.3,18.3,0
2024-03-27,Dubai,0,3.67,14.57,0
2024-03-28,Dubai,0,6.84,6.24,0
2024-03-29,Dubai,0,3.44,23.4,0
2024-03-30,Dubai,1,2.42,10.78,0
2024-03-31,Dubai,1,3.42,70.14,0
2024-04-01,Dubai,1,5.9,15.46,0
2024-04-02,Dubai,1,39.06,51.22,0
2024-04-03,Dubai,1,0.3,5.17,0
2024-04-04,Dubai,1,2.75,10.19,0
2024-04-05,Dubai,1,2.44,7.15,0
2024-04-06,Dubai,1,5.28,0.06,0
2024-04-07,Dubai,1,3.78,18.22,0
2024-04-08,Dubai,1,5.12,2.43,0
2024-04-09,Dubai,2,8.88,1.47,0
2024-04-10,Dubai,1,9.37,30.14,0
2024-04-11,Dubai,1,13.52,58.06,0
2024-04-12,Dubai,1,25.5,64.42,0
2024-04-13,Dubai,1,3.81,18.76,0
2024-04-14,Dubai,0,0.23,0.21,0
2024-04-15,Dubai,1,4.86,5.08,0
2024-04-16,Dubai,0,4.95,15.85,0
2024-04-17,Dubai,0,0.38,3.73,0
2024-04-18,Dubai,0,0.38,12.52,0
2024-04-19,Dubai,0,9.49,33.05,0
2024-04-20,Dubai,0,1.02,3.93,0
2024-04-21,Dubai,0,3.19,3.41,0
2024-04-22,Dubai,1,0.91,2.65,0
2024-04-23,Dubai,1,6.12,14.59,0
2024-04-24,Dubai,0,2.55,7.37,0
2024-04-25,Dubai,0,13.59,20.68,0
2024-04-26,Dubai,0,4.31,12.16,0
2024-04-27,Dubai,0,6.56,14.37,0
2024-04-28,Dubai,1,16.1,6.99,0
2024-04-29,Dubai,1,1.18,38.58,0
2024-04-30,Dubai,1,3.99,28.9,0
2024-05-01,Dubai,1,22.08,31.72,0
2024-05-02,Dubai,0,5.97,31.31,0
2024-05-03,Dubai,0,4.27,15.47,0
2024-05-04,Dubai,0,4.09,17.37,0
2024-05-05,Dubai,0,9.33,23.93,0
2024-05-06,Dubai,0,1.4,17.51,0
2024-05-07,Dubai,1,7.38,25.28,0
2024-05-08,Dubai,1,11.96,12.53,0
2024-05-09,Dubai,0,2.08,1.83,0
2024-05-10,Dubai,1,14.37,3.85,0
2024-05-11,Dubai,1,26.07,1.69,0
2024-05-12,Dubai,0,3.51,15.52,0
2024-05-13,Dubai,0,0.93,3.81,0
2024-05-14,Dubai,0,4.43,21.24,0
2024-05-15,Dubai,0,1.92,3.02,0
2024-05-16,Dubai,0,4.67,0.64,0
2024-05-17,Dubai,1,10.79,16.0,0
2024-05-18,Dubai,1,39.4,24.67,0
2024-05-19,Dubai,1,0.81,6.91,0
2024-05-20,Dubai,1,14.19,14.23,0
2024-05-21,Dubai,0,4.56,0.23,0
2024-05-22,Dubai,0,10.25,1.18,0
2024-05-23,Dubai,0,5.16,3.65,0
2024-05-24,Dubai,0,5.82,9.63,0
2024-05-25,Dubai,0,2.33,0.23,0
2024-05-26,Dubai,0,7.39,0.12,0
2024-05-27,Dubai,0,7.48,22.14,0
2024-05-28,Dubai,0,2.28,14.34,0
2024-05-29,Dubai,0,6.18,3.3,0
2024-05-30,Dubai,1,8.37,10.84,0
2024-05-31,Dubai,0,5.52,16.47,0
2024-06-01,Dubai,1,5.12,43.13,0
2024-06-02,Dubai,2,0.89,12.32,0
2024-06-03,Dubai,1,2.19,33.16,0
2024-06-04,Dubai,1,28.93,2.31,0
2024-06-05,Dubai,1,5.21,6.55,0
2024-06-06,Dubai,0,14.89,13.29,0
2024-06-07,Dubai,0,3.49,13.79,0
2024-06-08,Dubai,0,4.76,11.89,0
2024-06-09,Dubai,0,2.5,62.46,0
2024-06-10,Dubai,0,4.04,6.4,0
2024-06-11,Dubai,0,11.8,0.59,0
2024-06-12,Dubai,0,5.71,1.27,0
2024-06-13,Dubai,0,6.13,20.78,0
2024-06-14,Dubai,0,7.53,19.75,0
2024-06-15,Dubai,0,0.86,12.55,0
2024-06-16,Dubai,0,0.14,0.57,0
2024-06-17,Dubai,0,4.71,18.26,0
2024-06-18,Dubai,0,10.79,12.98,0
2024-06-19,Dubai,0,1.61,7.72,0
2024-06-20,Dubai,0,21.57,18.75,0
2024-06-21,Dubai,0,1.9,2.43,0
2024-06-22,Dubai,0,0.42,17.66,0
2024-06-23,Dubai,0,1.1,5.8,0
2024-06-24,Dubai,0,13.36,1.22,0
2024-06-25,Dubai,0,1.21,23.14,0
2024-06-26,Dubai,1,0.25,13.39,0
2024-06-27,Dubai,1,1.76,13.23,0
2024-06-28,Dubai,0,1.36,2.0,0
2024-06-29,Dubai,1,7.92,12.33,0
2024-06-30,Dubai,0,2.56,4.98,0
2024-07-01,Dubai,0,13.64,10.07,0
2024-07-02,Dubai,0,11.15,26.62,0
2024-07-03,Dubai,0,2.96,5.38,0
2024-07-04,Dubai,0,8.75,10.92,0
2024-07-05,Dubai,0,10.09,17.61,0
2024-07-06,Dubai,0,3.39,2.48,0
2024-07-07,Dubai,0,0.28,2.01,0
2024-07-08,Dubai,0,2.96,23.63,0
2024-07-09,Dubai,0,0.19,69.37,0
2024-07-10,Dubai,0,16.33,20.87,0
2024-07-11,Dubai,1,4.57,19.97,0
2024-07-12,Dubai,0,4.9,0.06,0
2024-07-13,Dubai,0,9.46,4.75,0
2024-07-14,Dubai,0,7.13,1.4,0
2024-07-15,Dubai,0,0.03,24.22,0
2024-07-16,Dubai,0,4.27,12.84,0
2024-07-17,Dubai,1,3.75,45.18,0
2024-07-18,Dubai,1,28.5,4.43,0
2024-07-19,Dubai,0,7.21,9.6,0
2024-07-20,Dubai,0,0.22,5.9,0
2024-07-21,Dubai,0,3.72,1.25,0
2024-07-22,Dubai,0,2.2,8.79,0
