event_id,shipment_id,event_type,cause,severity,timestamp,duration_hours
1494,1578,transport_delay,border_delay,medium,2023-08-24 21:39:09,7.38
1495,1580,port_congestion,high_demand,high,2024-06-07 09:51:03,20.18
1496,1580,weather_disruption,hurricane,high,2024-06-07 20:35:29,24.83
1497,1580,supplier_failure,quality_issue,high,2024-06-08 18:42:02,89.83
1498,1580,port_congestion,high_demand,high,2024-06-10 16:04:12,32.75
1499,1580,port_congestion,labor_strike,high,2024-06-10 16:33:12,16.51
1500,1580,port_congestion,labor_strike,high,2024-06-13 02:14:44,29.96
1501,1581,weather_disruption,severe_storm,medium,2025-07-28 01:45:26,9.54
1502,1582,transport_delay,vehicle_breakdown,medium,2025-04-17 16:16:12,18.21
1503,1582,weather_disruption,flooding,medium,2025-04-17 23:43:25,11.09
1504,1584,weather_disruption,fog,high,2023-10-16 14:40:17,33.13
1505,1585,port_congestion,inspection_backlog,high,2023-08-11 02:25:31,17.55
1506,1587,port_congestion,high_demand,medium,2024-11-10 12:27:39,16.32
1507,1589,port_congestion,equipment_failure,medium,2023-12-16 21:15:37,14.85
1508,1590,transport_delay,border_delay,low,2025-02-21 00:58:49,2.44
1509,1593,port_congestion,inspection_backlog,medium,2023-09-23 00:05:30,9.41
1510,1595,transport_delay,road_closure,high,2023-01-05 04:19:31,72.78
1511,1595,supplier_failure,quality_issue,high,2023-01-05 05:16:57,10.18
1512,1595,transport_delay,border_delay,high,2023-01-05 07:53:09,65.46
1513,1595,transport_delay,fuel_shortage,high,2023-01-06 15:42:47,44.02
1514,1595,port_congestion,equipment_failure,high,2023-01-07 09:15:13,32.18
1515,1596,transport_delay,road_closure,medium,2025-07-11 08:18:03,17.56
1516,1596,port_congestion,labor_strike,medium,2025-07-12 01:30:19,18.98
1517,1597,transport_delay,road_closure,medium,2024-10-30 00:56:55,13.13
1518,1598,transport_delay,border_delay,low,2023-03-11 05:29:04,2.42
1519,1601,transport_delay,border_delay,high,2024-03-01 14:24:18,11.43
1520,1601,transport_delay,border_delay,high,2024-03-04 21:56:09,40.43
1521,1601,weather_disruption,severe_storm,high,2024-03-08 19:02:23,33.26
1522,1602,transport_delay,border_delay,medium,2025-09-30 20:29:11,10.0
1523,1602,supplier_failure,production_halt,medium,2025-10-01 06:05:13,9.57
1524,1602,transport_delay,road_closure,medium,2025-10-01 19:26:35,7.64
1525,1602,transport_delay,vehicle_breakdown,medium,2025-10-01 22:05:01,8.7
1526,1604,port_congestion,inspection_backlog,medium,2025-04-06 06:15:03,5.32
1527,1604,weather_disruption,blizzard,medium,2025-04-06 16:41:11,12.87
1528,1606,transport_delay,fuel_shortage,medium,2024-06-14 04:58:53,8.62
1529,1606,port_congestion,equipment_failure,medium,2024-06-14 10:52:31,7.05
1530,1606,transport_delay,vehicle_breakdown,medium,2024-06-14 18:01:33,9.01
1531,1607,transport_delay,vehicle_breakdown,medium,2024-03-25 06:30:04,11.73
1532,1608,weather_disruption,hurricane,medium,2024-05-07 08:23:33,26.35
1533,1608,transport_delay,road_closure,medium,2024-05-08 15:36:16,6.43
1534,1614,transport_delay,road_closure,high,2025-08-07 06:02:00,24.76
1535,1616,transport_delay,vehicle_breakdown,medium,2024-04-06 05:55:37,14.14
1536,1616,supplier_failure,bankruptcy,medium,2024-04-06 19:51:42,6.38
1537,1616,supplier_failure,bankruptcy,medium,2024-04-06 20:19:15,71.42
1538,1616,port_congestion,equipment_failure,medium,2024-04-06 23:32:09,16.33
1539,1617,port_congestion,equipment_failure,medium,2023-06-07 02:51:39,5.62
1540,1619,supplier_failure,quality_issue,medium,2023-03-09 16:47:56,30.34
1541,1619,weather_disruption,flooding,medium,2023-03-09 17:08:47,38.42
1542,1621,supplier_failure,capacity_shortage,low,2024-05-03 11:59:13,2.7
1543,1622,supplier_failure,production_halt,low,2025-06-30 11:40:48,4.67
1544,1623,transport_delay,fuel_shortage,high,2023-06-09 17:52:31,28.51
1545,1623,transport_delay,fuel_shortage,high,2023-06-10 17:36:43,33.3
1546,1623,supplier_failure,bankruptcy,high,2023-06-10 21:56:46,35.63
1547,1623,weather_disruption,flooding,high,2023-06-14 03:48:05,43.57
1548,1623,port_congestion,labor_strike,high,2023-06-14 09:11:59,38.42
1549,1624,transport_delay,road_closure,medium,2024-09-18 00:57:44,13.82
1550,1627,port_congestion,inspection_backlog,medium,2023-08-13 13:46:27,5.69
1551,1635,port_congestion,labor_strike,low,2024-05-06 09:51:32,5.24
1552,1637,port_congestion,inspection_backlog,high,2025-02-21 07:26:12,72.22
1553,1637,port_congestion,equipment_failure,high,2025-02-24 02:50:56,47.18
1554,1641,weather_disruption,fog,high,2025-02-20 12:12:01,45.34
1555,1643,port_congestion,equipment_failure,medium,2025-07-18 07:59:57,25.01
1556,1645,transport_delay,border_delay,medium,2023-03-17 01:53:23,10.46
1557,1651,supplier_failure,quality_issue,high,2024-02-25 12:27:06,47.51
1558,1651,port_congestion,equipment_failure,high,2024-02-25 18:42:54,54.88
1559,1653,port_congestion,inspection_backlog,medium,2025-09-10 01:00:27,5.71
1560,1653,port_congestion,labor_strike,medium,2025-09-11 23:37:10,14.2
1561,1653,supplier_failure,bankruptcy,medium,2025-09-12 20:25:27,15.14
1562,1657,supplier_failure,quality_issue,low,2025-03-22 07:45:15,7.62
1563,1660,weather_disruption,hurricane,high,2023-11-18 10:51:18,118.92
1564,1660,port_congestion,equipment_failure,high,2023-11-19 15:24:09,36.72
1565,1661,port_congestion,equipment_failure,low,2024-01-25 00:02:30,4.8
1566,1661,port_congestion,high_demand,low,2024-01-25 12:44:26,2.93
1567,1661,transport_delay,border_delay,low,2024-01-25 22:16:22,6.35
1568,1662,transport_delay,vehicle_breakdown,medium,2023-08-28 18:59:32,32.25
1569,1664,supplier_failure,production_halt,high,2023-07-04 14:10:01,15.72
1570,1664,weather_disruption,hurricane,high,2023-07-06 22:09:05,11.29
1571,1664,transport_delay,border_delay,high,2023-07-07 00:36:52,41.01
1572,1664,port_congestion,inspection_backlog,high,2023-07-07 06:50:53,32.58
1573,1664,weather_disruption,severe_storm,high,2023-07-07 09:04:26,42.97
1574,1665,weather_disruption,blizzard,high,2024-07-30 10:59:20,52.14
1575,1665,port_congestion,equipment_failure,high,2024-07-30 14:53:29,21.57
1576,1665,weather_disruption,hurricane,high,2024-08-03 12:55:33,26.17
1577,1665,port_congestion,labor_strike,high,2024-08-04 19:59:16,38.6
1578,1666,port_congestion,inspection_backlog,medium,2024-04-21 08:04:26,21.0
1579,1666,weather_disruption,fog,medium,2024-04-21 13:30:55,24.24
1580,1669,weather_disruption,flooding,high,2023-05-27 20:26:40,33.4
1581,1670,transport_delay,border_delay,medium,2024-06-10 12:38:07,11.48
1582,1671,transport_delay,fuel_shortage,medium,2024-09-28 10:36:18,17.24
1583,1671,transport_delay,fuel_shortage,medium,2024-09-29 22:57:07,16.95
1584,1672,supplier_failure,production_halt,medium,2025-06-25 01:11:58,4.41
1585,1672,transport_delay,fuel_shortage,medium,2025-06-25 10:25:56,11.76
1586,1672,weather_disruption,fog,medium,2025-06-26 11:33:06,17.1
1587,1674,weather_disruption,severe_storm,medium,2024-04-13 04:47:41,7.54
1588,1674,port_congestion,equipment_failure,medium,2024-04-14 19:08:21,7.39
1589,1677,transport_delay,road_closure,medium,2024-11-09 11:46:46,23.15
1590,1682,port_congestion,high_demand,high,2023-02-15 07:22:14,37.72
1591,1683,port_congestion,labor_strike,medium,2024-02-06 23:26:39,9.74
1592,1684,transport_delay,road_closure,high,2025-07-01 21:55:25,48.94
1593,1684,weather_disruption,blizzard,high,2025-07-01 22:38:31,35.26
1594,1684,port_congestion,equipment_failure,high,2025-07-04 04:49:47,60.21
1595,1685,port_congestion,equipment_failure,medium,2025-11-29 14:18:21,19.1
1596,1685,transport_delay,road_closure,medium,2025-11-30 12:38:17,11.97
1597,1688,supplier_failure,production_halt,high,2024-12-25 15:11:09,9.97
1598,1690,weather_disruption,blizzard,medium,2023-08-17 17:22:30,13.41
1599,1698,transport_delay,vehicle_breakdown,medium,2023-05-04 19:35:51,27.07
1600,1698,weather_disruption,severe_storm,medium,2023-05-05 03:57:25,8.43
1601,1698,weather_disruption,fog,medium,2023-05-05 10:18:33,6.14
1602,1701,supplier_failure,capacity_shortage,high,2023-02-08 01:12:14,54.27
1603,1701,port_congestion,inspection_backlog,high,2023-02-09 17:19:22,9.43
1604,1703,transport_delay,fuel_shortage,high,2024-11-27 13:51:58,24.18
1605,1703,weather_disruption,blizzard,high,2024-12-02 03:09:46,18.53
1606,1703,supplier_failure,production_halt,high,2024-12-06 04:03:19,4.22
1607,1704,transport_delay,border_delay,medium,2023-04-11 12:06:59,35.47
1608,1707,port_congestion,equipment_failure,medium,2025-06-10 02:48:00,13.25
1609,1707,port_congestion,labor_strike,medium,2025-06-11 08:31:15,17.36
1610,1709,transport_delay,border_delay,medium,2025-10-29 18:38:49,18.62
1611,1711,supplier_failure,production_halt,high,2025-10-02 14:38:30,47.61
1612,1711,port_congestion,equipment_failure,high,2025-10-02 18:06:38,20.66
1613,1712,weather_disruption,hurricane,medium,2023-09-08 12:01:21,21.0
1614,1713,transport_delay,vehicle_breakdown,medium,2025-05-27 20:13:16,12.0
1615,1714,weather_disruption,flooding,medium,2025-05-03 16:53:26,22.22
1616,1717,weather_disruption,hurricane,medium,2025-02-27 02:45:41,16.2
1617,1719,transport_delay,road_closure,medium,2024-02-23 00:04:14,7.54
1618,1719,supplier_failure,production_halt,medium,2024-02-23 22:05:07,18.13
1619,1722,transport_delay,fuel_shortage,high,2025-10-25 00:12:01,16.72
1620,1722,supplier_failure,quality_issue,high,2025-10-25 15:59:24,43.95
1621,1722,transport_delay,vehicle_breakdown,high,2025-10-26 13:04:04,45.29
1622,1722,transport_delay,vehicle_breakdown,high,2025-10-27 23:42:13,113.41
1623,1724,transport_delay,vehicle_breakdown,high,2023-07-22 05:18:53,14.59
1624,1724,port_congestion,inspection_backlog,high,2023-07-22 15:00:10,55.72
1625,1728,port_congestion,equipment_failure,high,2023-05-08 14:30:20,19.98
1626,1728,port_congestion,labor_strike,high,2023-05-13 21:52:19,36.08
1627,1728,weather_disruption,hurricane,high,2023-05-14 15:19:03,38.67
1628,1728,weather_disruption,flooding,high,2023-05-16 13:12:40,9.7
1629,1729,transport_delay,fuel_shortage,medium,2025-01-26 01:17:30,9.62
1630,1731,transport_delay,road_closure,low,2024-12-30 03:50:19,13.74
1631,1732,weather_disruption,hurricane,high,2024-07-21 05:54:56,98.42
1632,1734,weather_disruption,flooding,medium,2023-07-04 05:31:09,6.93
1633,1734,weather_disruption,flooding,medium,2023-07-04 08:27:26,11.63
1634,1736,supplier_failure,bankruptcy,medium,2025-06-22 19:17:51,25.14
1635,1737,transport_delay,border_delay,medium,2023-05-29 07:08:46,9.57
1636,1737,supplier_failure,capacity_shortage,medium,2023-05-30 09:36:11,3.76
1637,1737,port_congestion,high_demand,medium,2023-05-30 14:00:02,12.63
1638,1737,transport_delay,vehicle_breakdown,medium,2023-05-30 16:45:15,7.9
1639,1737,supplier_failure,capacity_shortage,medium,2023-05-30 17:47:05,14.55
1640,1738,supplier_failure,quality_issue,medium,2023-11-03 10:43:00,35.95
1641,1739,port_congestion,inspection_backlog,high,2025-11-05 07:55:46,34.17
1642,1739,transport_delay,vehicle_breakdown,high,2025-11-06 08:44:01,64.91
1643,1739,transport_delay,border_delay,high,2025-11-08 14:18:47,52.88
1644,1741,transport_delay,vehicle_breakdown,medium,2023-11-08 03:31:35,4.97
1645,1741,weather_disruption,severe_storm,medium,2023-11-08 04:58:25,7.9
1646,1743,transport_delay,border_delay,medium,2024-03-06 22:19:52,6.61
1647,1749,port_congestion,high_demand,low,2023-11-16 03:19:29,3.73
1648,1751,weather_disruption,severe_storm,medium,2024-04-24 01:26:05,6.64
1649,1751,transport_delay,fuel_shortage,medium,2024-04-25 00:00:41,14.74
1650,1752,supplier_failure,capacity_shortage,low,2024-11-24 21:14:09,1.56
1651,1753,transport_delay,fuel_shortage,low,2024-11-06 01:41:58,8.42
1652,1754,port_congestion,high_demand,medium,2023-08-05 05:22:53,16.08
1653,1754,transport_delay,border_delay,medium,2023-08-06 17:29:53,5.97
1654,1755,port_congestion,high_demand,medium,2024-09-12 10:07:07,6.1
1655,1756,transport_delay,vehicle_breakdown,medium,2024-12-08 15:34:19,59.3
1656,1756,port_congestion,high_demand,medium,2024-12-08 21:10:16,19.2
1657,1758,transport_delay,vehicle_breakdown,low,2023-09-09 08:34:58,4.07
1658,1758,transport_delay,vehicle_breakdown,low,2023-09-09 13:28:16,19.02
1659,1759,weather_disruption,flooding,medium,2024-07-21 19:15:18,16.93
1660,1761,port_congestion,inspection_backlog,medium,2024-08-26 09:14:26,23.45
1661,1763,transport_delay,fuel_shortage,low,2024-09-05 20:04:46,5.58
1662,1769,supplier_failure,bankruptcy,medium,2025-02-07 08:44:10,11.9
1663,1770,transport_delay,border_delay,medium,2023-11-18 07:45:07,17.15
1664,1772,port_congestion,labor_strike,low,2023-07-13 15:17:58,3.39
1665,1774,port_congestion,equipment_failure,low,2024-03-25 07:23:55,2.74
1666,1776,transport_delay,road_closure,high,2025-06-04 02:56:54,42.84
1667,1778,port_congestion,high_demand,medium,2024-03-31 01:56:25,9.36
1668,1778,port_congestion,inspection_backlog,medium,2024-03-31 04:51:32,4.66
1669,1778,port_congestion,equipment_failure,medium,2024-03-31 05:06:26,12.19
1670,1778,weather_disruption,hurricane,medium,2024-03-31 11:35:26,30.16
1671,1778,supplier_failure,bankruptcy,medium,2024-04-01 04:59:34,22.58
1672,1779,port_congestion,high_demand,medium,2023-06-23 01:01:32,15.26
1673,1780,transport_delay,vehicle_breakdown,high,2025-02-14 06:51:35,26.16
1674,1780,port_congestion,equipment_failure,high,2025-02-14 13:10:25,41.24
1675,1780,weather_disruption,fog,high,2025-02-16 09:51:26,43.16
1676,1780,transport_delay,road_closure,high,2025-02-18 03:00:27,9.45
1677,1781,supplier_failure,capacity_shortage,high,2023-07-04 09:24:24,17.81
1678,1781,supplier_failure,bankruptcy,high,2023-07-06 20:59:35,29.0
1679,1782,supplier_failure,quality_issue,medium,2024-03-22 14:50:48,8.82
1680,1783,port_congestion,inspection_backlog,medium,2023-03-19 21:27:36,15.63
1681,1785,port_congestion,equipment_failure,medium,2023-08-06 12:57:17,21.25
1682,1785,transport_delay,fuel_shortage,medium,2023-08-07 14:26:38,16.77
1683,1788,supplier_failure,capacity_shortage,high,2024-09-19 03:12:48,41.19
1684,1788,supplier_failure,quality_issue,high,2024-09-20 13:32:29,12.51
1685,1788,supplier_failure,production_halt,high,2024-09-24 03:56:40,74.57
1686,1788,transport_delay,border_delay,high,2024-09-24 04:13:22,22.16
1687,1789,port_congestion,equipment_failure,medium,2025-08-03 05:07:30,17.12
1688,1792,transport_delay,road_closure,medium,2024-03-04 19:52:56,10.28
1689,1794,port_congestion,high_demand,medium,2023-09-07 10:48:25,16.82
1690,1794,weather_disruption,blizzard,medium,2023-09-08 07:11:24,10.23
1691,1794,transport_delay,fuel_shortage,medium,2023-09-08 08:25:50,11.48
1692,1794,transport_delay,border_delay,medium,2023-09-08 15:44:59,18.32
1693,1795,port_congestion,equipment_failure,high,2024-10-09 18:39:52,10.09
1694,1795,transport_delay,fuel_shortage,high,2024-10-13 10:41:51,12.08
1695,1799,port_congestion,equipment_failure,low,2023-03-15 08:48:43,7.37
1696,1800,transport_delay,vehicle_breakdown,high,2025-07-30 22:10:00,53.96
1697,1800,weather_disruption,blizzard,high,2025-07-31 12:20:47,22.5
1698,1800,transport_delay,road_closure,high,2025-08-03 15:47:53,36.37
1699,1800,supplier_failure,bankruptcy,high,2025-08-05 11:29:34,42.1
1700,1800,transport_delay,vehicle_breakdown,high,2025-08-06 00:31:36,22.37
1701,1800,supplier_failure,capacity_shortage,high,2025-08-08 01:14:09,29.49
1702,1800,transport_delay,road_closure,high,2025-08-08 07:00:36,14.88
1703,1801,port_congestion,inspection_backlog,high,2024-07-25 04:10:37,28.67
1704,1801,transport_delay,vehicle_breakdown,high,2024-07-26 09:44:02,41.37
1705,1801,port_congestion,inspection_backlog,high,2024-07-31 01:05:46,44.26
1706,1804,weather_disruption,blizzard,medium,2023-11-09 12:53:36,26.84
1707,1804,transport_delay,road_closure,medium,2023-11-10 13:50:50,11.53
1708,1805,transport_delay,fuel_shortage,medium,2025-04-04 04:30:42,14.87
1709,1805,transport_delay,road_closure,medium,2025-04-05 10:49:55,5.18
1710,1806,supplier_failure,capacity_shortage,medium,2025-05-13 17:35:41,9.6
1711,1810,supplier_failure,production_halt,medium,2025-05-05 14:44:08,6.04
1712,1811,supplier_failure,production_halt,high,2023-09-25 10:39:18,149.74
1713,1814,port_congestion,high_demand,medium,2024-09-02 01:35:28,6.06
1714,1814,weather_disruption,severe_storm,medium,2024-09-02 18:28:53,23.51
1715,1815,supplier_failure,quality_issue,medium,2023-10-16 08:05:25,7.82
1716,1819,port_congestion,labor_strike,medium,2025-01-07 04:14:26,10.45
1717,1820,supplier_failure,quality_issue,high,2024-11-14 03:21:52,16.93
1718,1820,transport_delay,road_closure,high,2024-11-17 02:28:56,34.54
1719,1821,transport_delay,vehicle_breakdown,high,2025-06-05 10:33:01,31.95
1720,1823,supplier_failure,capacity_shortage,low,2024-04-18 02:42:00,7.93
1721,1825,transport_delay,border_delay,high,2023-06-26 21:12:37,48.1
1722,1826,transport_delay,vehicle_breakdown,low,2024-11-16 01:51:39,5.86
1723,1826,port_congestion,labor_strike,low,2024-11-16 02:14:02,6.6
1724,1826,transport_delay,fuel_shortage,low,2024-11-16 10:57:28,3.55
1725,1828,supplier_failure,bankruptcy,low,2025-10-04 05:23:18,3.36
1726,1828,transport_delay,vehicle_breakdown,low,2025-10-04 05:37:55,12.04
1727,1828,transport_delay,vehicle_breakdown,low,2025-10-04 12:39:25,8.72
1728,1831,weather_disruption,flooding,medium,2024-09-23 03:16:45,6.04
1729,1831,supplier_failure,quality_issue,medium,2024-09-23 04:14:50,8.58
1730,1832,port_congestion,inspection_backlog,medium,2024-06-03 17:36:35,12.73
1731,1833,weather_disruption,hurricane,high,2025-07-06 09:21:25,12.99
1732,1834,supplier_failure,capacity_shortage,medium,2023-11-24 15:03:24,20.63
1733,1836,transport_delay,vehicle_breakdown,medium,2023-09-07 11:31:41,11.5
1734,1837,transport_delay,vehicle_breakdown,low,2024-05-24 09:59:06,9.35
1735,1838,transport_delay,vehicle_breakdown,medium,2025-06-24 22:59:27,11.28
1736,1840,port_congestion,high_demand,low,2024-09-27 04:09:59,3.64
1737,1841,transport_delay,fuel_shortage,high,2025-03-28 21:51:38,29.07
1738,1841,transport_delay,border_delay,high,2025-04-01 17:48:26,23.24
1739,1841,weather_disruption,blizzard,high,2025-04-03 13:12:30,22.22
1740,1842,port_congestion,high_demand,medium,2024-11-25 04:32:45,15.74
1741,1843,transport_delay,fuel_shortage,medium,2025-09-08 23:20:31,14.48
1742,1845,supplier_failure,capacity_shortage,low,2023-03-28 00:01:10,5.83
1743,1846,transport_delay,border_delay,high,2025-11-21 00:38:11,10.18
1744,1848,weather_disruption,flooding,medium,2023-07-14 01:39:35,10.59
1745,1848,weather_disruption,fog,medium,2023-07-14 08:53:50,12.65
1746,1848,transport_delay,road_closure,medium,2023-07-15 10:23:01,16.72
1747,1854,weather_disruption,flooding,high,2025-08-07 16:57:22,65.98
1748,1855,supplier_failure,production_halt,medium,2024-08-13 00:31:34,2.41
1749,1855,port_congestion,labor_strike,medium,2024-08-13 11:01:17,6.49
1750,1855,transport_delay,fuel_shortage,medium,2024-08-14 14:24:36,7.81
1751,1856,transport_delay,border_delay,medium,2023-11-16 17:31:26,8.27
1752,1857,transport_delay,vehicle_breakdown,low,2023-05-10 00:35:32,5.23
