shipment_id,supplier_id,port_id,ship_date,expected_delivery_date,actual_delivery_date,distance_km,transport_mode,traffic_level,weather_severity,port_congestion,supplier_risk,delayed,delay_hours
2923,37,11,2023-07-30,2023-09-03,2023-09-03,11210.04,air,2,2,0.4917,0.1502,0,1.56
2924,10,8,2024-08-19,2024-09-15,2024-09-18,2076.74,ship,4,1,0.6712,0.335,1,62.29
2925,37,3,2024-10-14,2024-11-18,2024-11-18,2154.66,truck,4,1,0.7171,0.1502,0,1.9
2926,5,8,2024-06-21,2024-07-23,2024-08-09,2962.52,ship,5,1,0.4944,0.2606,1,406.61
2927,45,2,2025-07-01,2025-07-17,2025-07-21,1118.92,truck,5,2,0.3141,0.1051,1,102.33
2928,35,4,2023-04-11,2023-06-30,2023-07-05,19531.44,ship,4,0,0.6358,0.4038,1,108.09
2929,33,7,2024-10-14,2024-11-05,2024-11-05,3804.41,ship,1,1,0.3639,0.1674,0,2.34
2930,50,17,2024-05-10,2024-06-02,2024-06-02,2702.83,ship,3,1,0.388,0.1476,0,1.66
2931,15,8,2025-01-12,2025-02-10,2025-02-10,724.84,truck,3,0,0.4386,0.1012,0,1.95
2932,15,15,2024-03-13,2024-04-11,2024-04-11,407.75,truck,1,1,0.4924,0.1012,0,2.31
2933,13,19,2024-11-10,2024-11-26,2024-11-26,675.06,truck,3,1,0.2159,0.1757,0,2.61
2934,16,8,2025-08-02,2025-08-26,2025-08-29,401.69,truck,3,1,0.4139,0.3266,1,63.48
2935,6,14,2024-02-19,2024-03-24,2024-03-24,3631.47,ship,5,0,0.4118,0.3463,0,1.69
2936,30,12,2025-03-18,2025-04-04,2025-04-04,1677.09,truck,3,0,0.3508,0.3611,0,1.84
2937,30,13,2025-04-19,2025-05-30,2025-05-30,8943.41,ship,5,0,0.4782,0.3611,1,9.69
2938,8,16,2023-12-16,2024-01-16,2024-01-16,4489.8,ship,5,0,0.7573,0.1094,0,4.69
2939,38,12,2024-04-12,2024-05-14,2024-05-14,5759.11,ship,2,1,0.1994,0.1178,0,4.63
2940,37,6,2023-02-15,2023-03-21,2023-03-21,1637.82,ship,2,0,0.4583,0.1502,0,1.43
2941,12,18,2025-05-30,2025-07-03,2025-07-03,966.46,truck,4,2,0.5692,0.2771,0,2.25
2942,29,13,2024-10-15,2024-11-05,2024-11-06,685.84,truck,1,1,0.5363,0.223,1,28.1
2943,18,13,2024-08-19,2024-09-03,2024-09-03,7482.37,air,4,0,0.5528,0.0465,0,1.91
2944,49,16,2025-03-24,2025-04-11,2025-04-11,2791.37,truck,2,0,0.5534,0.0836,1,9.39
2945,25,6,2023-10-01,2023-10-30,2023-10-31,2883.04,truck,4,0,0.3238,0.3294,1,30.94
2946,35,20,2025-07-19,2025-08-14,2025-08-15,820.64,truck,4,0,0.5374,0.4038,1,30.36
2947,6,10,2023-09-15,2023-10-12,2023-10-23,1131.02,truck,3,1,0.6729,0.3463,1,262.16
2948,25,19,2025-02-11,2025-03-28,2025-04-03,8520.54,ship,1,1,0.2343,0.3294,1,147.99
2949,41,19,2023-01-15,2023-02-12,2023-02-13,4398.47,ship,5,1,0.2005,0.5395,1,32.61
2950,1,11,2025-10-23,2025-11-29,2025-12-06,4771.62,ship,4,1,0.4148,0.2492,1,163.79
2951,10,4,2024-03-28,2024-04-21,2024-04-23,2317.44,truck,5,0,0.5986,0.335,1,56.14
2952,36,1,2025-04-21,2025-06-01,2025-06-02,7832.28,ship,1,1,0.682,0.0168,1,24.32
2953,41,1,2023-02-26,2023-05-06,2023-05-07,18193.79,ship,3,0,0.3579,0.5395,1,32.79
2954,26,17,2024-03-15,2024-04-07,2024-04-08,1610.66,truck,4,1,0.2546,0.1577,1,27.59
2955,19,9,2024-02-29,2024-03-15,2024-03-16,520.02,truck,4,0,0.7651,0.2562,1,22.26
2956,3,20,2024-03-21,2024-06-08,2024-06-08,20000.0,ship,2,1,0.5537,0.2878,0,1.07
2957,16,8,2025-10-02,2025-10-29,2025-10-29,1394.95,truck,1,1,0.4737,0.3266,0,1.11
2958,14,1,2024-02-24,2024-04-04,2024-04-04,5238.84,ship,5,0,0.6241,0.2082,0,5.19
2959,24,18,2023-06-24,2023-07-20,2023-07-28,4008.11,truck,5,2,0.4863,0.0437,1,191.32
2960,21,9,2025-03-20,2025-04-03,2025-04-03,3128.53,air,4,1,0.4692,0.1211,0,4.74
2961,19,16,2025-11-15,2025-12-04,2025-12-04,744.54,truck,2,0,0.4857,0.2562,0,2.43
2962,36,4,2024-07-09,2024-08-02,2024-08-10,1685.25,truck,5,1,0.5391,0.0168,1,186.75
2963,7,8,2023-11-10,2023-12-29,2023-12-31,9795.91,ship,5,0,0.526,0.2727,1,50.69
2964,38,16,2023-10-20,2023-11-17,2023-11-17,4335.78,ship,5,0,0.5693,0.1178,0,3.55
2965,11,16,2024-03-26,2024-04-11,2024-04-22,6964.88,air,3,1,0.5716,0.163,1,252.29
2966,45,5,2025-05-25,2025-06-10,2025-06-15,1103.63,truck,3,2,0.449,0.1051,1,114.73
2967,41,6,2023-12-15,2024-01-01,2024-01-02,1139.6,truck,5,0,0.6359,0.5395,1,24.37
2968,1,10,2023-10-16,2023-11-05,2023-11-07,1392.58,air,4,1,0.5712,0.2492,1,45.04
2969,5,18,2024-01-10,2024-02-24,2024-02-27,7137.38,ship,5,0,0.692,0.2606,1,80.37
2970,29,13,2023-10-12,2023-11-03,2023-11-03,364.18,truck,5,0,0.3481,0.223,0,2.85
2971,1,3,2023-07-02,2023-07-26,2023-07-26,698.02,truck,3,0,0.3574,0.2492,0,2.23
2972,42,20,2023-07-25,2023-08-10,2023-08-10,2632.48,air,1,0,0.4891,0.2372,0,2.1
2973,15,15,2024-04-03,2024-05-01,2024-05-04,423.18,truck,1,1,0.4979,0.1012,1,72.81
2974,43,18,2025-10-07,2025-11-12,2025-11-12,5193.15,truck,4,0,0.674,0.1166,0,2.76
2975,40,12,2025-09-04,2025-09-29,2025-09-29,1485.65,truck,4,0,0.3603,0.1206,0,1.75
2976,34,10,2024-10-22,2024-11-01,2024-11-01,1281.45,truck,3,0,0.2315,0.0399,0,3.85
2977,9,14,2025-01-31,2025-02-19,2025-02-19,4782.94,air,1,0,0.4111,0.1382,0,2.14
2978,49,12,2023-03-14,2023-04-22,2023-04-22,7492.33,ship,4,0,0.2263,0.0836,0,1.56
2979,49,5,2023-05-04,2023-05-20,2023-05-20,1733.93,air,1,1,0.3421,0.0836,0,3.48
2980,45,2,2025-04-28,2025-05-14,2025-05-14,682.56,truck,2,1,0.5736,0.1051,0,3.39
2981,35,16,2023-04-02,2023-04-26,2023-04-27,332.98,truck,4,1,0.6756,0.4038,1,19.05
2982,17,1,2024-08-06,2024-10-05,2024-10-05,6207.11,ship,2,0,0.6076,0.1135,0,2.0
2983,36,16,2023-10-04,2023-10-25,2023-10-25,462.78,truck,3,0,0.7104,0.0168,0,1.33
2984,37,3,2023-10-12,2023-11-12,2023-11-13,1339.88,truck,5,1,0.6023,0.1502,1,18.12
2985,42,3,2025-02-22,2025-03-07,2025-03-07,3516.33,air,2,2,0.621,0.2372,0,1.85
2986,12,15,2024-03-06,2024-04-11,2024-04-11,4074.15,truck,2,1,0.4427,0.2771,0,1.31
2987,46,16,2023-12-13,2024-01-24,2024-01-25,7895.77,ship,3,0,0.6731,0.0911,1,34.01
2988,30,18,2025-09-07,2025-09-25,2025-10-03,1517.19,truck,2,1,0.4939,0.3611,1,202.87
2989,13,7,2024-11-14,2024-12-01,2024-12-02,866.82,truck,4,0,0.2917,0.1757,1,26.45
2990,11,13,2024-05-07,2024-06-07,2024-06-11,5746.51,ship,5,0,0.4069,0.163,1,88.4
2991,5,12,2023-06-17,2023-07-21,2023-07-31,2571.97,ship,4,1,0.3102,0.2606,1,251.5
2992,26,8,2025-03-30,2025-04-19,2025-04-20,422.88,truck,1,0,0.3744,0.1577,1,29.39
2993,6,5,2025-02-09,2025-03-05,2025-03-05,1964.1,air,5,1,0.4966,0.3463,0,2.4
2994,29,9,2024-11-09,2024-12-05,2024-12-05,9295.98,air,4,0,0.4727,0.223,0,2.8
2995,8,2,2025-08-09,2025-09-02,2025-09-02,1196.84,truck,2,1,0.2502,0.1094,0,4.53
2996,50,20,2024-08-05,2024-09-02,2024-09-02,16322.36,air,1,0,0.6324,0.1476,0,2.32
2997,13,10,2024-06-11,2024-06-25,2024-06-25,1073.38,truck,4,1,0.7152,0.1757,0,2.88
2998,8,12,2024-07-29,2024-08-21,2024-08-21,495.08,truck,2,1,0.4656,0.1094,0,3.63
2999,17,19,2024-11-24,2025-01-06,2025-01-06,319.84,truck,4,1,0.3568,0.1135,0,2.66
3000,23,14,2024-12-04,2025-01-20,2025-01-21,8912.47,ship,2,0,0.4963,0.2281,1,29.74
3001,28,13,2023-12-09,2024-01-10,2024-01-12,5037.71,ship,4,1,0.3578,0.183,1,47.27
3002,42,7,2025-09-01,2025-09-29,2025-09-29,5035.65,ship,4,0,0.216,0.2372,0,1.36
3003,42,4,2024-08-13,2024-08-30,2024-08-30,1472.81,truck,3,1,0.492,0.2372,0,1.8
3004,44,2,2023-07-11,2023-07-21,2023-07-23,382.1,truck,5,1,0.4243,0.0719,1,51.66
3005,19,8,2024-01-06,2024-01-24,2024-01-24,587.41,truck,4,0,0.6232,0.2562,0,2.93
3006,10,18,2023-08-17,2023-09-18,2023-09-26,3828.08,ship,2,1,0.7322,0.335,1,185.62
3007,25,15,2024-07-07,2024-08-04,2024-08-11,2245.64,truck,5,2,0.4685,0.3294,1,168.47
3008,2,9,2023-09-05,2023-09-16,2023-09-21,380.03,truck,2,1,0.9221,0.3485,1,119.5
3009,40,15,2024-07-08,2024-07-29,2024-08-01,704.91,truck,1,3,0.5558,0.1206,1,75.09
3010,1,3,2024-09-04,2024-10-09,2024-10-09,4124.27,ship,3,0,0.5743,0.2492,0,3.93
3011,28,10,2024-10-25,2024-11-08,2024-11-08,682.85,truck,1,0,0.4201,0.183,0,1.63
3012,45,5,2025-07-05,2025-07-19,2025-07-21,773.47,truck,5,2,0.6354,0.1051,1,52.27
3013,45,8,2024-05-30,2024-06-18,2024-06-19,2809.34,ship,1,1,0.3984,0.1051,1,31.24
3014,19,1,2024-12-04,2024-12-24,2024-12-24,4191.0,air,1,0,0.7055,0.2562,0,2.16
3015,7,14,2023-03-24,2023-04-14,2023-04-15,762.35,truck,2,0,0.2345,0.2727,1,35.22
3016,39,1,2024-03-01,2024-03-21,2024-03-21,3774.91,air,3,0,0.6877,0.2906,0,1.76
3017,18,6,2025-06-09,2025-06-23,2025-06-23,2756.46,air,2,2,0.5847,0.0465,0,1.63
3018,4,7,2023-02-05,2023-03-13,2023-03-13,8325.56,air,3,1,0.2954,0.2301,0,2.24
3019,26,9,2024-06-30,2024-08-19,2024-08-20,10189.78,ship,3,1,0.7015,0.1577,1,12.14
3020,8,13,2024-07-19,2024-08-08,2024-08-08,667.15,truck,1,0,0.3374,0.1094,0,2.37
3021,34,5,2025-10-27,2025-11-08,2025-11-08,1467.75,truck,3,0,0.6544,0.0399,0,2.45
3022,12,1,2024-07-02,2024-08-02,2024-08-05,672.83,truck,4,2,0.7631,0.2771,1,67.76
3023,25,2,2024-01-31,2024-02-19,2024-02-21,481.28,truck,1,1,0.3397,0.3294,1,40.59
3024,42,9,2024-04-05,2024-04-19,2024-04-19,587.41,truck,1,0,0.5383,0.2372,0,0.53
3025,50,4,2023-07-24,2023-08-14,2023-08-18,1112.84,truck,1,2,0.615,0.1476,1,103.16
3026,2,10,2024-11-27,2024-12-13,2024-12-20,3459.92,ship,4,0,0.5961,0.3485,1,176.56
3027,32,17,2024-09-27,2024-10-25,2024-10-28,1168.12,truck,4,0,0.298,0.299,1,77.93
3028,33,19,2023-05-02,2023-05-16,2023-05-20,502.76,truck,2,0,0.2387,0.1674,1,88.98
3029,3,7,2024-12-01,2025-01-02,2025-01-02,2390.4,ship,3,1,0.2535,0.2878,0,2.9
3030,20,5,2025-01-26,2025-02-27,2025-02-28,720.38,truck,3,0,0.6142,0.2853,1,30.52
3031,1,20,2025-08-08,2025-08-31,2025-08-31,983.68,truck,5,0,0.6014,0.2492,0,3.57
3032,36,6,2023-10-29,2023-11-25,2023-11-28,2597.96,ship,2,0,0.4565,0.0168,1,69.84
3033,35,20,2023-04-02,2023-04-26,2023-04-28,337.99,truck,4,1,0.5671,0.4038,1,41.57
3034,45,15,2024-10-08,2024-11-16,2024-11-16,8678.41,ship,4,1,0.6665,0.1051,0,1.25
3035,27,11,2023-01-17,2023-02-25,2023-02-25,6586.96,ship,1,0,0.3899,0.1179,0,1.69
3036,44,15,2025-05-28,2025-07-06,2025-07-06,9488.85,ship,1,2,0.4805,0.0719,0,1.86
3037,17,19,2025-01-09,2025-02-26,2025-02-26,2370.0,ship,3,1,0.3173,0.1135,0,1.9
3038,21,10,2023-07-17,2023-08-08,2023-08-10,4665.98,ship,2,1,0.597,0.1211,1,43.4
3039,28,20,2024-06-03,2024-06-23,2024-06-23,1672.28,ship,3,0,0.6268,0.183,0,2.46
3040,16,2,2024-03-11,2024-04-08,2024-04-08,944.17,truck,2,0,0.3534,0.3266,0,3.38
3041,41,6,2023-08-11,2023-09-03,2023-09-05,20000.0,air,5,0,0.4485,0.5395,1,47.29
3042,12,13,2024-11-12,2024-12-17,2024-12-20,1267.66,truck,1,2,0.5589,0.2771,1,65.56
3043,13,18,2025-08-25,2025-09-11,2025-09-11,1404.26,truck,3,1,0.5949,0.1757,1,7.63
3044,29,18,2024-11-13,2024-12-03,2024-12-05,379.48,truck,3,0,0.735,0.223,1,59.26
3045,35,5,2024-05-01,2024-05-28,2024-05-28,713.52,truck,2,0,0.8033,0.4038,1,10.12
3046,12,1,2025-06-15,2025-07-19,2025-07-21,1581.37,truck,3,2,0.498,0.2771,1,36.64
3047,36,5,2025-05-13,2025-06-07,2025-06-07,924.39,truck,4,1,0.7888,0.0168,0,1.51
3048,48,20,2024-07-13,2024-08-03,2024-08-03,1012.01,truck,5,0,0.4809,0.5295,0,2.99
3049,23,13,2023-07-09,2023-09-01,2023-09-03,9833.16,ship,3,0,0.4146,0.2281,1,47.15
3050,44,8,2025-01-17,2025-02-16,2025-02-16,7063.27,ship,3,0,0.4748,0.0719,0,2.56
3051,21,5,2024-10-01,2024-10-23,2024-10-24,3029.7,ship,1,1,0.4554,0.1211,1,22.13
3052,13,11,2023-02-04,2023-02-23,2023-02-23,1376.22,truck,5,0,0.1768,0.1757,0,2.4
3053,35,6,2024-11-09,2024-12-06,2024-12-06,2464.24,truck,2,0,0.4418,0.4038,0,1.69
3054,4,1,2023-06-28,2023-07-29,2023-07-30,1751.89,truck,3,1,0.5359,0.2301,1,24.61
3055,10,1,2024-06-11,2024-08-14,2024-08-17,14555.99,ship,3,1,0.8511,0.335,1,67.32
3056,43,14,2025-11-19,2025-12-22,2025-12-22,3587.46,ship,1,1,0.2082,0.1166,0,1.53
3057,35,20,2024-08-13,2024-09-14,2024-09-16,2439.74,truck,5,0,0.5469,0.4038,1,43.27
3058,10,19,2024-06-05,2024-07-11,2024-07-12,4966.3,ship,2,0,0.4167,0.335,1,20.08
3059,47,14,2025-05-16,2025-06-15,2025-06-17,2114.84,truck,1,2,0.3599,0.1768,1,56.33
3060,34,4,2023-02-03,2023-02-16,2023-02-17,1961.42,truck,2,0,0.5207,0.0399,1,20.12
3061,41,10,2023-07-11,2023-08-04,2023-08-08,3331.5,ship,3,2,0.654,0.5395,1,87.64
3062,8,3,2023-02-13,2023-03-26,2023-03-29,7455.6,ship,5,1,0.6524,0.1094,1,68.43
3063,16,16,2025-11-26,2025-12-29,2026-01-05,3019.51,ship,3,0,0.5843,0.3266,1,176.49
3064,24,8,2025-03-20,2025-04-09,2025-04-09,727.33,truck,2,1,0.244,0.0437,0,2.13
3065,43,3,2025-10-05,2025-11-03,2025-11-03,2027.0,truck,5,1,0.5099,0.1166,0,2.31
3066,31,20,2023-12-01,2024-01-01,2024-01-09,4792.96,ship,5,2,0.6123,0.2757,1,182.26
3067,3,19,2023-05-19,2023-07-04,2023-07-05,7092.6,ship,4,0,0.1259,0.2878,1,19.25
3068,44,18,2023-10-18,2023-10-31,2023-11-08,413.38,truck,3,1,0.5885,0.0719,1,197.18
3069,34,3,2024-04-18,2024-05-06,2024-05-07,3857.75,ship,3,0,0.7902,0.0399,1,32.98
3070,35,5,2025-06-27,2025-07-23,2025-08-07,917.48,truck,5,2,0.7296,0.4038,1,360.62
3071,10,13,2025-03-24,2025-04-15,2025-04-15,1230.67,truck,4,0,0.5399,0.335,0,1.78
3072,2,15,2025-03-19,2025-04-03,2025-04-03,2816.56,ship,2,1,0.4059,0.3485,0,2.48
3073,19,16,2024-10-07,2024-10-29,2024-10-29,1753.26,truck,2,0,0.6795,0.2562,0,1.43
3074,18,2,2024-03-06,2024-03-19,2024-03-19,10741.46,air,2,0,0.1713,0.0465,0,1.39
3075,9,17,2025-04-15,2025-06-18,2025-06-20,15980.63,ship,5,0,0.2853,0.1382,1,42.76
3076,24,3,2023-01-22,2023-02-12,2023-02-14,625.73,truck,2,2,0.4159,0.0437,1,37.13
3077,19,11,2023-03-03,2023-03-19,2023-03-19,1943.22,air,1,1,0.4828,0.2562,0,2.95
3078,2,8,2025-10-17,2025-10-27,2025-10-27,374.35,truck,3,1,0.4514,0.3485,0,3.27
3079,47,11,2023-11-28,2024-01-03,2024-01-03,3390.51,ship,5,0,0.3607,0.1768,0,0.94
3080,23,18,2025-08-24,2025-09-20,2025-09-20,1682.03,truck,5,1,0.5917,0.2281,0,2.33
3081,33,1,2025-01-29,2025-02-13,2025-02-19,687.25,truck,4,0,0.7578,0.1674,1,153.34
3082,37,3,2025-07-02,2025-08-01,2025-08-01,836.62,truck,1,0,0.6947,0.1502,0,1.26
3083,21,11,2023-09-20,2023-10-04,2023-10-04,3492.27,air,2,1,0.7318,0.1211,0,3.43
3084,1,4,2025-01-27,2025-02-20,2025-02-20,753.85,truck,3,0,0.9373,0.2492,0,2.9
3085,42,18,2023-08-26,2023-09-07,2023-09-08,647.68,truck,2,2,0.6461,0.2372,1,17.23
3086,14,17,2024-09-04,2024-10-03,2024-10-03,911.55,truck,4,0,0.0368,0.2082,0,4.11
3087,17,13,2023-12-31,2024-02-21,2024-02-22,15977.76,air,3,1,0.4558,0.1135,1,24.27
3088,34,1,2025-06-05,2025-06-17,2025-06-22,317.72,truck,2,1,0.6431,0.0399,1,109.63
3089,1,11,2025-12-01,2026-01-03,2026-01-03,4158.98,ship,1,0,0.5885,0.2492,0,3.72
3090,8,16,2024-03-17,2024-04-10,2024-04-12,1502.41,truck,1,0,0.7297,0.1094,1,58.95
3091,1,14,2024-12-05,2024-12-29,2024-12-29,6386.58,air,1,0,0.3755,0.2492,0,2.27
3092,11,14,2024-12-02,2024-12-19,2024-12-19,8629.97,air,4,0,0.5596,0.163,0,2.07
3093,31,4,2023-01-05,2023-01-23,2023-01-23,1719.87,air,2,0,0.6223,0.2757,0,3.51
3094,19,12,2023-10-19,2023-11-05,2023-11-05,616.39,truck,2,0,0.1096,0.2562,0,2.28
3095,37,8,2023-03-30,2023-06-13,2023-06-14,16608.79,ship,1,0,0.4273,0.1502,1,35.63
3096,13,10,2025-11-11,2025-11-27,2025-11-27,1589.68,truck,5,0,0.3037,0.1757,0,3.72
3097,14,10,2024-11-08,2024-12-09,2024-12-11,2534.22,truck,4,0,0.5226,0.2082,1,55.14
3098,9,9,2023-03-29,2023-05-06,2023-05-06,6036.7,ship,2,0,0.589,0.1382,0,2.06
3099,10,13,2023-07-07,2023-07-30,2023-07-30,2020.0,truck,1,0,0.3737,0.335,0,1.18
3100,18,14,2025-04-07,2025-05-06,2025-05-06,6893.71,ship,3,1,0.2682,0.0465,0,1.81
3101,33,4,2023-05-26,2023-06-15,2023-06-15,19533.2,air,5,1,0.4551,0.1674,0,2.3
3102,43,3,2023-10-14,2023-11-11,2023-11-11,2454.87,truck,4,0,0.6288,0.1166,0,4.14
3103,25,4,2025-05-11,2025-06-03,2025-06-03,983.76,truck,5,1,0.3583,0.3294,0,3.65
3104,32,6,2025-03-14,2025-04-10,2025-04-10,4596.87,air,1,1,0.3425,0.299,0,3.32
3105,35,12,2023-05-04,2023-06-01,2023-06-01,3894.07,air,3,0,0.1769,0.4038,0,0.88
3106,17,9,2023-12-13,2024-01-28,2024-01-30,17218.1,air,3,0,0.8231,0.1135,1,38.28
3107,9,18,2024-10-27,2024-11-14,2024-11-14,1157.67,air,3,0,0.5928,0.1382,0,1.92
3108,21,15,2023-10-25,2023-12-19,2023-12-19,15628.7,ship,2,1,0.3832,0.1211,0,3.46
3109,44,18,2025-09-30,2025-10-28,2025-10-28,5605.58,ship,1,0,0.5872,0.0719,0,2.05
3110,10,2,2025-06-16,2025-08-29,2025-09-03,18142.37,ship,2,1,0.4078,0.335,1,109.0
3111,22,12,2024-03-07,2024-04-06,2024-04-10,5444.62,ship,1,1,0.1146,0.1904,1,85.82
3112,34,20,2024-01-05,2024-01-14,2024-01-20,338.34,truck,1,1,0.4168,0.0399,1,136.35
3113,49,15,2025-11-14,2025-12-05,2025-12-05,10494.11,air,2,0,0.4145,0.0836,0,0.64
3114,42,20,2024-01-04,2024-01-21,2024-01-25,1272.89,truck,2,1,0.3303,0.2372,1,92.03
3115,49,10,2024-02-25,2024-03-16,2024-03-16,2666.94,truck,2,0,0.5325,0.0836,0,2.92
3116,50,9,2023-08-02,2023-08-21,2023-09-09,1349.07,truck,5,2,0.7567,0.1476,1,453.93
3117,50,10,2024-03-09,2024-04-01,2024-04-05,1982.37,ship,1,1,0.6494,0.1476,1,107.68
3118,5,13,2023-10-31,2023-12-02,2023-12-05,2268.26,ship,3,1,0.3893,0.2606,1,83.54
3119,9,19,2025-09-11,2025-10-02,2025-10-02,1087.57,truck,5,0,0.4687,0.1382,0,3.85
3120,43,11,2024-07-15,2024-08-12,2024-08-15,656.0,truck,1,2,0.2776,0.1166,1,67.65
3121,23,3,2024-08-15,2024-09-14,2024-09-17,3488.05,truck,3,0,0.7379,0.2281,1,74.16
3122,45,10,2024-11-11,2024-11-30,2024-11-30,5142.51,air,3,0,0.5593,0.1051,0,4.55
3123,7,5,2023-02-03,2023-02-25,2023-02-26,1162.22,truck,4,0,0.5317,0.2727,1,18.28
3124,31,4,2025-05-06,2025-05-29,2025-05-29,1324.43,truck,1,2,0.3236,0.2757,0,4.01
3125,21,16,2024-05-27,2024-06-09,2024-06-09,431.99,truck,4,0,0.5563,0.1211,0,2.28
3126,23,5,2023-09-05,2023-10-08,2023-10-10,3737.54,ship,4,1,0.5633,0.2281,1,49.78
3127,16,7,2025-08-25,2025-10-28,2025-10-30,13982.06,ship,4,1,0.1607,0.3266,1,38.48
3128,5,9,2023-11-22,2023-12-21,2023-12-21,1692.6,truck,5,0,0.7027,0.2606,0,2.98
3129,20,2,2024-01-31,2024-03-04,2024-03-04,2306.28,truck,1,1,0.3397,0.2853,0,1.89
3130,9,11,2024-10-02,2024-10-24,2024-10-24,3263.92,truck,1,0,0.4256,0.1382,0,3.16
3131,47,4,2024-04-10,2024-05-06,2024-05-08,936.0,truck,1,1,0.5135,0.1768,1,43.47
3132,45,15,2025-02-17,2025-04-03,2025-04-04,10433.7,ship,3,0,0.4896,0.1051,1,18.55
3133,44,14,2024-10-14,2024-10-30,2024-10-30,1895.67,truck,4,0,0.4725,0.0719,0,4.41
3134,24,4,2025-02-26,2025-03-20,2025-03-20,963.14,truck,4,0,0.5506,0.0437,0,1.94
3135,9,14,2025-06-15,2025-07-17,2025-07-21,4950.68,ship,4,1,0.4125,0.1382,1,98.72
3136,29,18,2023-12-14,2024-01-06,2024-01-09,470.74,truck,2,0,0.6279,0.223,1,67.61
3137,15,3,2023-01-22,2023-02-21,2023-02-22,638.46,truck,2,2,0.4159,0.1012,1,12.24
3138,14,5,2025-07-08,2025-08-21,2025-08-24,6386.22,ship,2,2,0.5212,0.2082,1,81.54
3139,50,5,2024-12-14,2025-01-04,2025-01-04,1271.77,truck,4,0,0.4798,0.1476,1,9.5
3140,25,2,2025-01-01,2025-01-31,2025-02-04,2584.19,truck,3,1,0.47,0.3294,1,96.82
3141,5,19,2023-03-09,2023-04-03,2023-04-06,307.27,truck,2,1,0.5392,0.2606,1,64.04
3142,49,6,2023-05-22,2023-06-15,2023-06-15,2642.54,ship,2,1,0.3662,0.0836,0,2.26
3143,8,19,2024-11-10,2024-12-04,2024-12-04,3349.17,air,4,1,0.2159,0.1094,0,2.81
3144,17,19,2025-01-24,2025-03-09,2025-03-09,351.51,truck,5,2,0.1736,0.1135,0,1.58
3145,25,20,2024-09-20,2024-10-15,2024-10-17,1526.91,air,4,0,0.5514,0.3294,1,44.89
3146,11,9,2025-02-25,2025-03-10,2025-03-10,2187.38,air,3,0,0.8418,0.163,0,2.75
3147,45,10,2025-02-16,2025-03-05,2025-03-05,2361.2,air,2,0,0.2262,0.1051,0,2.52
3148,5,8,2025-02-03,2025-03-03,2025-03-03,1916.92,truck,5,0,0.3442,0.2606,0,2.33
3149,5,19,2023-07-18,2023-08-12,2023-08-14,772.71,truck,4,0,0.3688,0.2606,1,56.09
3150,41,2,2024-03-10,2024-03-29,2024-03-30,1952.4,truck,3,0,0.2353,0.5395,1,22.3
3151,21,17,2025-01-03,2025-01-14,2025-01-14,928.1,truck,3,0,0.4075,0.1211,0,2.82
3152,21,1,2024-09-18,2024-10-05,2024-10-08,2195.93,truck,3,1,0.7253,0.1211,1,61.85
3153,11,13,2023-05-08,2023-06-14,2023-06-19,8816.3,ship,2,1,0.809,0.163,1,125.89
3154,4,4,2024-08-29,2024-09-30,2024-10-03,307.17,truck,4,2,0.5509,0.2301,1,74.53
3155,3,17,2023-11-27,2023-12-25,2023-12-26,2602.2,truck,2,0,0.2711,0.2878,1,19.22
3156,3,8,2023-01-15,2023-02-10,2023-02-15,1899.06,ship,4,0,0.4651,0.2878,1,116.69
3157,23,16,2023-02-07,2023-03-04,2023-03-06,3807.53,air,1,1,0.8006,0.2281,1,52.37
3158,14,19,2024-08-27,2024-09-22,2024-09-25,1048.77,air,5,0,0.3008,0.2082,1,70.47
3159,40,7,2024-12-07,2024-12-27,2024-12-27,2516.85,air,5,1,0.2585,0.1206,0,2.2
3160,40,9,2024-02-27,2024-03-19,2024-03-22,1133.17,truck,4,0,0.7175,0.1206,1,80.98
3161,32,2,2023-09-08,2023-10-03,2023-10-03,587.57,truck,1,1,0.4435,0.299,0,2.01
3162,13,2,2025-06-19,2025-07-04,2025-07-04,3718.61,air,1,0,0.3058,0.1757,0,1.85
3163,38,12,2025-06-27,2025-07-20,2025-07-20,1996.13,ship,3,1,0.3144,0.1178,1,8.98
3164,12,20,2025-01-23,2025-02-24,2025-02-24,465.16,truck,2,2,0.555,0.2771,0,1.71
3165,43,2,2024-03-30,2024-04-28,2024-05-02,384.11,truck,3,1,0.4664,0.1166,1,96.4
3166,20,12,2023-07-17,2023-08-21,2023-08-23,2096.95,ship,5,1,0.2331,0.2853,1,40.68
3167,12,14,2024-02-01,2024-03-04,2024-03-04,364.89,truck,3,0,0.2583,0.2771,0,3.78
3168,35,16,2023-06-11,2023-07-17,2023-07-21,4370.1,ship,3,2,0.6724,0.4038,1,101.4
3169,44,2,2023-08-13,2023-08-25,2023-08-27,648.55,truck,5,1,0.3103,0.0719,1,42.58
3170,27,7,2025-10-18,2025-11-10,2025-11-10,1166.04,air,1,1,0.1883,0.1179,0,2.1
3171,10,1,2025-07-15,2025-08-12,2025-08-12,2414.83,truck,1,1,0.7316,0.335,0,1.21
3172,30,4,2023-10-10,2023-11-02,2023-11-02,3417.65,truck,2,1,0.6124,0.3611,0,1.75
3173,46,14,2024-01-30,2024-02-19,2024-02-19,469.47,truck,4,1,0.3994,0.0911,0,3.16
