shipment_id,weather_severity,traffic_level,supplier_risk,congestion_level,risk_score,delayed,delay_hours
1874,2,3,0.0719,0.4488,0.4238,1,31.89
1875,0,1,0.4038,0.1923,0.1992,0,3.3
1876,0,1,0.3266,0.7119,0.306,0,1.56
1877,1,3,0.5295,0.2109,0.4016,0,3.11
1878,0,3,0.1904,0.6036,0.298,1,28.73
1879,0,1,0.0836,0.6338,0.2135,0,2.51
1880,2,4,0.0719,0.1075,0.3684,0,1.64
1881,0,4,0.1094,0.7608,0.343,0,2.66
1882,2,1,0.0719,0.694,0.4251,1,39.23
1883,0,3,0.2757,0.8321,0.3807,1,23.85
1884,1,3,0.1206,0.603,0.3769,1,55.34
1885,0,2,0.2906,0.4748,0.2659,0,2.61
1886,0,3,0.2853,0.7496,0.363,0,1.58
1887,1,5,0.1094,0.0272,0.2896,1,60.27
1888,0,3,0.1206,0.5135,0.2546,0,2.01
1889,0,5,0.223,0.3436,0.3028,0,1.69
1890,1,5,0.0437,0.1349,0.2968,0,4.37
1891,0,1,0.0719,0.3561,0.1406,0,3.07
1892,1,5,0.2606,0.1458,0.3646,1,22.18
1893,1,5,0.2606,0.5108,0.4559,1,40.66
1894,0,2,0.2562,0.4059,0.2383,0,1.71
1895,2,5,0.0465,0.3815,0.4593,1,32.8
1896,1,2,0.0399,0.4006,0.2721,0,2.85
1897,0,5,0.1768,0.4658,0.3195,0,2.19
1898,0,4,0.0168,0.6871,0.2968,0,3.97
1899,1,4,0.2906,0.4814,0.4275,0,1.61
1900,2,4,0.1577,0.682,0.5378,1,23.0
1901,0,3,0.2757,0.2516,0.2356,1,28.54
1902,2,1,0.1051,0.6385,0.4212,0,2.38
1903,1,4,0.1012,0.4844,0.3715,0,1.96
1904,1,4,0.1179,0.5184,0.385,0,2.44
1905,0,3,0.2757,0.3058,0.2492,1,25.75
1906,2,5,0.5395,0.56,0.6518,1,57.61
1907,0,4,0.2492,0.7678,0.3867,1,51.36
1908,0,5,0.0911,0.4869,0.2991,0,1.79
1909,1,2,0.2906,0.3465,0.3338,1,47.18
1910,1,1,0.335,0.6793,0.4003,0,1.75
1911,0,1,0.2301,0.5323,0.2321,0,1.11
1912,0,1,0.1094,0.3922,0.1609,0,1.98
1913,0,5,0.0719,0.2419,0.232,0,1.86
1914,0,3,0.1166,0.5398,0.2599,0,3.02
1915,1,4,0.2771,0.7481,0.4902,1,32.59
1916,1,3,0.0437,0.4908,0.3258,0,1.33
1917,0,5,0.1382,0.2803,0.2615,0,1.96
1918,2,2,0.3463,0.2946,0.4375,0,2.53
1919,0,1,0.1904,0.4322,0.1952,0,1.88
1920,1,4,0.2492,0.3003,0.3698,0,2.69
1921,1,4,0.0836,0.6539,0.4086,1,91.0
1922,0,2,0.1674,0.3987,0.2099,1,89.93
1923,0,1,0.0911,0.7278,0.2393,0,1.46
1924,0,3,0.0168,0.4998,0.22,0,2.39
1925,2,4,0.5295,0.826,0.6854,1,186.39
1926,1,4,0.3485,0.447,0.4363,0,2.62
1927,1,5,0.2878,0.3314,0.4192,1,9.66
1928,2,2,0.1051,0.5022,0.4171,1,20.0
1929,2,5,0.183,0.2931,0.4782,0,1.88
1930,1,3,0.1178,0.7284,0.4074,1,107.35
1931,1,2,0.1502,0.0569,0.2193,0,1.38
1932,0,2,0.4038,0.2301,0.2387,0,0.77
1933,0,4,0.1757,0.299,0.2475,1,63.84
1934,1,1,0.1166,0.4526,0.2781,1,12.07
1935,0,5,0.1768,0.6778,0.3725,1,114.65
1936,1,3,0.5295,0.2232,0.4046,0,2.51
1937,1,3,0.1012,0.5067,0.347,1,30.13
1938,1,4,0.0836,0.2726,0.3132,1,79.46
1939,0,4,0.4038,0.4948,0.3648,1,43.23
1940,0,2,0.1206,0.5254,0.2275,0,1.37
1941,1,1,0.1382,0.5944,0.3201,1,41.77
1942,1,2,0.163,0.2975,0.2833,0,2.13
1943,1,1,0.3485,0.4427,0.3452,0,4.42
1944,0,1,0.1768,0.7605,0.2732,1,12.67
1945,0,1,0.0465,0.4106,0.1466,0,2.34
1946,0,3,0.2562,0.7386,0.3515,1,137.17
1947,0,4,0.3485,0.2965,0.2987,1,34.02
1948,0,2,0.2281,0.8882,0.3505,1,146.99
1949,2,2,0.0465,0.7267,0.4556,1,41.84
1950,0,4,0.2301,0.6948,0.3627,0,4.34
1951,0,3,0.2281,0.5801,0.3035,0,2.08
1952,2,4,0.0168,0.7205,0.5052,1,40.69
1953,1,2,0.2606,0.2612,0.3035,1,21.94
1954,0,5,0.3463,0.4036,0.3548,0,3.06
1955,1,1,0.1178,0.5884,0.3124,0,3.2
1956,0,5,0.1768,0.5844,0.3491,0,2.19
1957,2,3,0.2281,0.2578,0.4229,1,33.9
1958,0,2,0.1135,0.2163,0.1481,0,3.07
1959,1,1,0.0399,0.3477,0.2289,1,93.61
1960,0,4,0.1577,0.5785,0.3119,1,45.4
1961,2,2,0.1577,0.4166,0.4115,0,2.81
1962,1,4,0.1206,0.4799,0.3762,1,20.62
1963,0,1,0.3611,0.5386,0.273,1,78.21
1964,0,4,0.1211,0.6509,0.3191,0,3.37
1965,0,3,0.1094,0.3765,0.2169,1,10.11
1966,1,3,0.2492,0.2476,0.3267,0,1.91
1967,1,1,0.1502,0.5796,0.32,0,2.52
1968,0,4,0.2082,0.1925,0.2306,0,3.09
1969,1,4,0.1211,0.4154,0.3602,1,25.09
1970,1,1,0.1211,0.5727,0.3095,0,1.62
1971,2,4,0.1094,0.5256,0.4842,0,3.29
1972,2,3,0.1206,0.6075,0.4781,1,70.43
1973,1,3,0.1768,0.662,0.4085,0,1.74
1974,0,3,0.1674,0.408,0.2422,0,3.03
1975,0,3,0.3266,0.6144,0.3416,0,2.11
1976,0,1,0.0399,0.246,0.1035,0,2.56
1977,1,5,0.2281,0.1927,0.3666,1,97.13
1978,1,2,0.3485,0.3795,0.3594,0,4.07
1979,1,3,0.0836,0.2525,0.2782,0,3.53
1980,1,1,0.5295,0.8237,0.4948,1,33.66
1981,0,4,0.335,0.5377,0.3549,0,2.48
1982,0,4,0.2606,0.8062,0.3997,1,34.36
1983,0,1,0.0465,0.84,0.254,0,1.6
1984,2,5,0.0437,0.5915,0.511,0,2.42
1985,0,5,0.1178,0.4751,0.3041,0,2.6
1986,0,5,0.3463,0.7493,0.4412,1,164.94
1987,1,4,0.2606,0.9411,0.5335,0,1.64
1988,2,2,0.2771,0.6684,0.5102,1,32.31
1989,0,5,0.1178,0.3171,0.2646,0,2.14
1990,1,2,0.1757,0.5815,0.3581,1,76.13
1991,1,2,0.1476,0.5959,0.3533,0,1.63
1992,0,3,0.2492,0.7485,0.3519,1,40.51
1993,1,3,0.0399,0.4788,0.3217,0,2.4
1994,1,5,0.1674,0.4118,0.4032,1,26.4
1995,0,5,0.0465,0.337,0.2482,1,67.06
1996,0,3,0.183,0.3857,0.2413,0,3.06
1997,0,2,0.1178,0.3688,0.1875,0,4.72
1998,0,1,0.3294,0.1222,0.1594,0,2.49
1999,1,1,0.4038,0.5375,0.3855,1,160.76
2000,0,2,0.2281,0.5125,0.2566,0,1.43
2001,0,1,0.1476,0.608,0.2263,0,3.89
2002,1,2,0.1166,0.7193,0.3748,0,2.24
2003,0,1,0.1051,0.4653,0.1779,0,1.32
2004,1,4,0.3266,0.2756,0.3869,1,22.17
2005,1,2,0.2878,0.4845,0.3675,0,1.23
2006,1,5,0.1382,0.6464,0.4531,1,69.88
2007,0,2,0.183,0.5155,0.2438,0,2.73
2008,0,2,0.2372,0.5119,0.2591,1,41.32
2009,0,3,0.2906,0.4381,0.2867,1,280.63
2010,2,3,0.2372,0.5898,0.5086,1,32.71
2011,0,1,0.335,0.2598,0.1954,0,3.39
2012,1,5,0.1178,0.7153,0.4642,1,32.68
2013,1,1,0.2301,0.1422,0.2346,0,1.68
2014,0,2,0.2727,0.4586,0.2565,1,29.58
2015,0,5,0.3611,0.544,0.3943,1,42.52
2016,0,2,0.2878,0.8456,0.3577,0,3.1
2017,0,3,0.2906,1.0,0.4272,1,41.79
2018,1,5,0.183,0.4236,0.4108,0,2.61
2019,1,4,0.0437,0.832,0.4411,1,111.35
2020,0,3,0.335,0.6762,0.3596,1,23.24
2021,1,4,0.1904,0.4821,0.3976,1,192.13
2022,1,5,0.4038,0.5988,0.5208,1,34.85
2023,0,4,0.5295,0.4021,0.3794,1,25.08
2024,2,3,0.5395,0.5723,0.5949,1,117.75
2025,1,1,0.5395,0.6179,0.4463,1,85.64
2026,1,1,0.1094,0.2515,0.2257,0,2.96
2027,0,2,0.1206,0.6514,0.259,1,67.5
2028,1,5,0.2281,0.5071,0.4452,1,23.84
2029,0,5,0.2606,0.2239,0.2842,0,2.65
2030,1,3,0.223,0.6411,0.4172,1,88.65
2031,0,2,0.2853,0.4022,0.2461,0,2.81
2032,1,4,0.2281,0.4005,0.3886,0,1.08
2033,1,2,0.299,0.1477,0.2866,0,2.04
2034,0,5,0.1768,0.4298,0.3105,1,42.83
2035,0,2,0.223,0.4902,0.2494,0,2.75
2036,0,4,0.5295,0.4882,0.4009,0,1.38
2037,0,5,0.1179,0.3974,0.2847,1,61.72
2038,1,3,0.1166,0.9138,0.4534,0,1.66
2039,1,3,0.335,0.4932,0.4138,1,74.31
2040,2,1,0.2301,0.7387,0.4837,1,33.43
2041,0,3,0.1768,0.6668,0.3097,0,0.97
2042,1,2,0.5295,0.4086,0.421,1,27.98
2043,2,4,0.1206,0.6191,0.511,0,2.15
2044,0,4,0.2906,0.5322,0.3402,1,33.2
2045,2,5,0.1211,0.3378,0.4708,1,70.85
2046,1,3,0.4038,0.327,0.3929,1,20.89
2047,1,1,0.335,0.315,0.3093,1,18.36
2048,1,4,0.2853,0.3652,0.3969,1,38.66
2049,1,3,0.3485,0.6926,0.4677,1,44.66
2050,1,1,0.1476,0.3226,0.2549,0,2.88
2051,0,4,0.2562,0.7462,0.3834,0,2.98
2052,1,1,0.2606,0.6991,0.383,1,23.92
2053,0,5,0.2606,0.4766,0.3473,0,2.45
2054,0,2,0.0911,0.444,0.1983,0,1.21
2055,0,3,0.3463,0.4572,0.3082,0,1.77
2056,1,4,0.1768,0.1454,0.3094,0,2.0
2057,1,5,0.1051,0.4967,0.4057,1,83.61
2058,1,2,0.3611,0.5706,0.411,1,22.24
2059,0,4,0.2372,0.3948,0.2899,0,2.25
2060,2,5,0.4038,0.4692,0.5884,1,64.7
2061,1,2,0.0911,0.6454,0.3487,1,72.61
2062,2,2,0.1757,0.2545,0.3763,0,1.65
2063,0,1,0.4038,0.4495,0.2635,0,3.03
2064,1,3,0.2606,0.3309,0.3509,1,40.37
2065,0,1,0.1051,0.2495,0.1239,1,19.46
2066,0,3,0.3266,0.4553,0.3018,0,3.81
2067,0,3,0.0437,0.413,0.2064,0,2.13
2068,1,4,0.2372,0.5264,0.4228,1,149.02
2069,0,3,0.163,0.179,0.1836,0,1.0
2070,1,3,0.1135,0.4902,0.3466,0,2.09
2071,1,4,0.1476,0.02,0.2693,0,2.56
2072,1,3,0.1502,0.5889,0.3823,0,3.04
2073,2,4,0.2878,0.43,0.5138,0,2.31
2074,0,3,0.2492,0.4347,0.2734,0,3.83
2075,0,2,0.2906,0.2932,0.2205,0,1.71
2076,0,1,0.0719,0.6316,0.2095,0,2.74
2077,0,1,0.0465,0.6372,0.2032,0,2.08
2078,1,1,0.1206,0.5009,0.2914,0,2.07
2079,1,1,0.1206,0.4902,0.2887,0,3.2
2080,0,5,0.223,0.6742,0.3854,1,32.42
2081,1,1,0.0465,0.5669,0.2857,1,57.53
2082,2,2,0.183,0.3528,0.4031,1,35.8
2083,1,1,0.1166,0.4255,0.2714,1,76.97
2084,0,3,0.2372,0.5167,0.2903,1,36.91
2085,0,5,0.0437,0.2761,0.2321,1,33.29
2086,1,4,0.3463,0.4915,0.4468,1,16.63
2087,0,3,0.1135,0.6897,0.2965,1,76.55
2088,0,1,0.2853,0.6574,0.2799,0,1.93
2089,0,2,0.2906,0.3311,0.23,0,2.38
2090,1,5,0.5295,0.3174,0.4882,1,46.37
2091,1,3,0.1135,0.7904,0.4216,0,1.91
2092,2,3,0.1135,0.1772,0.3683,1,14.04
2093,0,1,0.335,0.3653,0.2218,1,43.99
2094,0,3,0.0911,0.3508,0.205,0,3.08
2095,0,5,0.0437,0.5111,0.2909,1,203.76
2096,0,1,0.1135,0.6132,0.2174,0,2.27
2097,2,4,0.2281,0.3994,0.4883,0,5.12
2098,1,4,0.1206,0.6453,0.4175,0,2.39
2099,1,1,0.2757,0.2151,0.2665,0,3.4
2100,1,1,0.1768,0.6515,0.3459,0,2.35
2101,0,3,0.2492,0.7475,0.3516,1,37.46
2102,0,5,0.2878,0.9968,0.4855,1,123.14
2103,0,1,0.4038,0.3766,0.2453,0,2.52
2104,0,3,0.1904,0.6857,0.3185,0,1.65
2105,1,5,0.1904,0.4404,0.4172,1,278.79
2106,1,1,0.2878,0.2129,0.2696,0,2.59
2107,1,2,0.1577,0.6044,0.3584,1,45.78
2108,1,1,0.2082,0.3772,0.2868,0,2.37
2109,0,5,0.1768,0.4785,0.3227,0,1.8
2110,1,2,0.1768,0.2478,0.275,1,64.57
2111,1,3,0.0465,0.2373,0.2633,1,52.0
2112,0,3,0.4038,0.645,0.3724,0,1.66
2113,1,1,0.3266,0.3706,0.3206,1,18.55
2114,0,5,0.223,0.4074,0.3188,1,31.86
2115,0,3,0.3611,0.1515,0.2362,0,2.98
2116,2,1,0.1577,0.5087,0.4045,0,2.9
2117,1,3,0.1178,0.8378,0.4348,1,127.03
2118,0,2,0.299,0.6107,0.3024,1,75.57
2119,1,1,0.2757,0.5944,0.3613,1,82.83
2120,1,2,0.1166,0.2938,0.2684,1,56.97
2121,0,1,0.2727,0.339,0.1966,0,2.11
2122,0,2,0.2372,0.2261,0.1877,0,5.04
2123,1,4,0.1012,0.3644,0.3415,0,1.69
2124,1,1,0.5295,0.5046,0.415,1,41.36
2125,1,2,0.0719,0.57,0.3241,1,51.72
2126,1,5,0.1382,0.4127,0.3946,1,52.18
2127,1,5,0.3294,0.4578,0.4633,1,51.29
2128,0,2,0.2606,0.5155,0.2671,0,2.74
2129,2,1,0.1757,0.3946,0.3814,1,25.13
2130,0,2,0.1206,0.3039,0.1722,0,3.07
2131,1,5,0.223,0.4412,0.4272,1,48.8
2132,1,4,0.1476,0.8017,0.4647,1,51.41
2133,0,2,0.2082,0.4155,0.2263,0,1.19
2134,0,2,0.2301,0.5136,0.2574,1,65.49
2135,1,2,0.5295,0.555,0.4576,1,56.99
2136,1,5,0.0465,0.0983,0.2885,1,91.43
2137,0,2,0.183,0.2922,0.188,1,92.1
2138,0,2,0.2082,0.4434,0.2333,0,1.44
2139,1,3,0.5395,0.4739,0.4703,1,47.96
2140,0,3,0.1382,0.349,0.2187,0,3.13
2141,1,3,0.1206,0.6702,0.3937,0,2.31
2142,1,2,0.1757,0.812,0.4157,1,62.22
2143,0,4,0.3611,0.2876,0.3002,0,3.74
2144,0,5,0.2606,0.5482,0.3652,1,60.71
2145,0,3,0.2771,0.4416,0.2835,0,4.3
2146,0,4,0.2906,0.2534,0.2705,0,1.49
2147,1,2,0.2281,0.7075,0.4053,1,49.6
2148,1,3,0.5295,0.2057,0.4003,1,16.9
2149,2,5,0.1135,0.5036,0.51,1,109.22
2150,0,3,0.2301,0.571,0.3018,1,32.48
2151,0,5,0.2082,0.5259,0.3439,0,1.82
2152,1,2,0.1178,0.4369,0.3046,1,131.67
2153,0,4,0.183,0.3018,0.2503,1,48.09
2154,0,4,0.2757,0.1557,0.2416,1,29.47
2155,0,2,0.3463,0.4508,0.2766,0,3.39
2156,0,2,0.1211,0.6265,0.253,1,42.76
2157,2,4,0.2878,0.7329,0.5896,1,39.25
2158,0,1,0.0465,0.7767,0.2381,0,2.55
2159,1,1,0.1502,0.5941,0.3236,0,1.96
2160,1,2,0.4038,0.4537,0.3946,0,3.21
2161,2,4,0.2492,0.5636,0.5357,1,416.86
2162,2,3,0.2878,0.4729,0.4946,0,2.17
2163,2,3,0.2492,0.4845,0.4859,1,122.27
2164,0,2,0.2301,0.5827,0.2747,1,64.26
2165,0,4,0.0399,0.6144,0.2856,0,3.55
2166,1,5,0.0168,0.4932,0.3783,1,80.06
2167,0,1,0.1135,0.3184,0.1436,0,3.64
2168,0,3,0.1502,0.5534,0.2734,1,20.7
2169,1,1,0.3485,0.2006,0.2847,0,1.29
2170,1,4,0.1382,0.5771,0.4057,1,37.71
2171,0,3,0.1476,0.7344,0.3179,0,1.8
2172,1,4,0.2853,0.5479,0.4426,0,3.77
2173,0,3,0.2082,0.5375,0.2868,0,2.45
2174,3,2,0.1206,0.4721,0.5142,1,93.48
2175,2,2,0.2301,0.7782,0.5236,1,114.29
2176,0,3,0.2878,0.4447,0.2875,0,2.24
2177,1,4,0.163,0.2348,0.3276,0,2.46
2178,1,5,0.1904,0.2129,0.3603,0,3.12
2179,1,5,0.1206,0.5858,0.4326,0,1.91
2180,2,1,0.1577,0.4755,0.3962,0,1.61
2181,0,5,0.1051,0.2867,0.2532,0,2.09
2182,0,1,0.0399,0.4142,0.1455,1,15.04
2183,1,3,0.0836,0.3271,0.2969,0,1.83
2184,0,1,0.299,0.6084,0.2718,0,2.85
2185,1,4,0.4038,0.6478,0.5031,0,3.33
2186,1,1,0.3463,0.5414,0.3692,1,40.48
2187,1,4,0.2492,0.6001,0.4448,1,17.01
2188,0,1,0.1577,0.3427,0.163,1,50.22
2189,1,3,0.1012,0.5658,0.3618,0,2.54
2190,1,5,0.1166,0.5403,0.4201,0,1.59
2191,1,1,0.1757,0.5142,0.3113,0,4.89
2192,0,3,0.0168,0.4849,0.2163,0,3.58
2193,1,1,0.2492,0.0311,0.2125,1,17.72
2194,2,5,0.1012,0.4078,0.4823,1,77.2
2195,0,5,0.2727,0.407,0.3336,0,2.77
2196,0,4,0.1757,0.4189,0.2774,1,25.78
2197,1,3,0.2372,0.3837,0.3571,1,54.6
2198,1,2,0.299,0.3248,0.3309,1,67.06
2199,0,5,0.1757,0.6707,0.3704,1,16.43
2200,0,5,0.1211,0.259,0.2511,1,44.45
2201,1,2,0.1206,0.4053,0.2975,0,2.4
2202,1,4,0.1382,0.3632,0.3523,1,30.66
2203,1,3,0.0465,0.6594,0.3688,0,1.74
2204,0,3,0.2492,0.4244,0.2709,0,1.25
2205,0,1,0.2771,0.3273,0.195,0,1.33
2206,0,3,0.1051,0.7092,0.2988,1,17.48
2207,1,4,0.1178,0.5448,0.3915,1,142.49
2208,0,2,0.1166,0.2395,0.1549,0,2.92
2209,2,1,0.2492,0.711,0.4825,1,32.16
2210,1,4,0.0719,0.1153,0.2704,0,1.72
2211,1,2,0.1179,0.2497,0.2578,1,114.86
2212,1,5,0.1577,0.4752,0.4161,0,4.09
2213,1,5,0.299,0.601,0.49,0,1.32
2214,0,1,0.335,0.646,0.292,0,0.84
2215,2,3,0.1502,0.3344,0.4187,1,66.04
2216,0,4,0.3294,0.7698,0.4113,1,22.65
2217,0,1,0.2606,0.4786,0.2278,0,3.13
2218,1,4,0.1904,0.4048,0.3783,0,1.81
2219,1,1,0.335,0.3005,0.3056,0,2.54
2220,1,4,0.1674,0.7089,0.4474,1,92.91
2221,1,1,0.1476,0.57,0.3168,1,23.46
2222,1,1,0.1476,0.9921,0.4223,1,49.27
2223,1,5,0.1206,0.5176,0.4156,1,38.72
2224,0,2,0.163,0.3967,0.2081,0,4.32
2225,1,1,0.1135,0.5999,0.314,0,3.02
2226,1,4,0.1502,0.2813,0.3354,0,1.93
2227,0,4,0.1502,0.5709,0.3078,0,3.15
2228,0,2,0.0437,0.3382,0.1577,0,1.85
2229,0,2,0.1012,0.7756,0.2843,0,1.8
2230,1,4,0.2906,0.4232,0.413,1,40.94
2231,1,2,0.299,0.0654,0.266,1,55.28
2232,0,5,0.1094,0.4898,0.3053,0,2.39
2233,1,5,0.2492,0.4554,0.4386,0,2.22
2234,1,5,0.2281,0.5841,0.4645,0,4.1
2235,2,2,0.1211,0.3294,0.3787,0,1.48
2236,0,3,0.1135,0.7975,0.3234,0,3.69
2237,0,2,0.1094,0.6812,0.2631,0,1.35
2238,2,4,0.2281,0.2122,0.4415,1,118.09
2239,0,4,0.3266,0.2562,0.282,0,1.75
2240,2,5,0.0911,0.3602,0.4674,0,1.03
2241,0,3,0.163,0.4236,0.2448,0,3.64
2242,0,5,0.183,0.4896,0.3273,1,53.57
2243,1,3,0.163,0.1412,0.2742,0,3.59
2244,1,3,0.183,0.4503,0.3575,1,32.6
2245,1,1,0.1094,0.4933,0.2861,1,25.01
2246,1,4,0.2301,0.265,0.3553,1,50.78
2247,0,3,0.0437,0.6844,0.2742,0,2.02
2248,1,2,0.3294,0.2613,0.3241,0,2.6
2249,0,1,0.1577,0.5135,0.2057,0,0.85
2250,1,4,0.0399,0.354,0.3205,1,33.68
2251,1,5,0.1757,0.0811,0.323,1,87.56
2252,1,5,0.3266,0.3632,0.4388,0,2.53
2253,2,3,0.1012,0.5636,0.4613,1,75.47
2254,1,2,0.5295,0.3163,0.3979,1,31.08
2255,0,1,0.2771,0.1805,0.1583,0,0.9
2256,0,4,0.5395,0.4821,0.4024,0,3.31
2257,0,1,0.1135,0.3738,0.1575,0,1.55
2258,1,1,0.1476,0.6333,0.3326,1,87.22
2259,0,1,0.1904,0.4043,0.1882,0,2.14
2260,2,5,0.0465,0.2177,0.4184,1,21.6
2261,1,2,0.0836,0.6162,0.3391,0,4.14
2262,2,3,0.1179,0.5362,0.4594,1,56.44
2263,0,5,0.2606,0.5994,0.378,1,71.05
2264,1,2,0.299,0.6501,0.4122,1,77.35
2265,2,1,0.1382,0.3302,0.354,1,43.36
2266,1,5,0.1211,0.3313,0.3692,1,56.09
2267,1,4,0.1051,0.5172,0.3808,1,33.05
2268,1,1,0.2771,0.5727,0.3563,0,2.05
2269,1,5,0.1757,0.5798,0.4477,1,35.84
2270,0,2,0.3266,0.5827,0.3037,0,2.56
2271,1,1,0.0399,0.3543,0.2305,0,3.68
2272,0,3,0.1674,0.63,0.2977,1,53.69
2273,1,3,0.3463,0.2056,0.3453,0,3.91
2274,1,4,0.1382,0.5665,0.4031,1,98.6
2275,0,2,0.1206,0.4617,0.2116,0,4.98
2276,0,2,0.2771,0.4826,0.2638,0,2.03
2277,0,1,0.1178,0.3707,0.158,0,2.83
2278,0,1,0.0168,0.1297,0.0675,0,4.11
2279,0,4,0.2878,0.4771,0.3256,1,46.66
2280,1,5,0.3463,0.7253,0.5352,1,94.08
2281,1,4,0.1178,0.685,0.4266,1,81.58
2282,0,1,0.2301,0.5504,0.2366,1,19.45
2283,0,4,0.5395,0.2687,0.349,1,30.01
2284,1,1,0.2281,0.7975,0.3978,0,3.14
2285,1,4,0.1135,0.4866,0.3757,1,8.52
2286,2,1,0.183,0.3997,0.3848,1,30.36
2287,0,5,0.1476,0.5573,0.3336,1,150.9
2288,2,3,0.3266,0.5042,0.514,1,35.49
2289,0,2,0.223,0.4485,0.239,0,1.12
2290,0,3,0.335,0.451,0.3032,0,1.52
2291,2,1,0.1166,0.3838,0.3609,1,124.8
2292,1,4,0.1178,0.7293,0.4377,1,112.68
2293,2,2,0.3266,0.3653,0.4493,0,2.05
2294,0,2,0.1166,0.5114,0.2228,1,40.93
2295,0,4,0.3294,0.6046,0.37,1,53.76
2296,2,2,0.5295,0.1199,0.4488,1,24.26
2297,2,2,0.0719,0.569,0.4238,1,48.43
2298,1,3,0.1211,0.6628,0.392,1,15.97
2299,0,1,0.163,0.575,0.2226,0,2.31
2300,0,3,0.2606,0.648,0.3302,1,76.07
2301,0,3,0.2906,0.101,0.2024,0,2.27
2302,0,1,0.1178,0.4106,0.168,0,3.86
2303,1,4,0.3266,0.5546,0.4566,1,59.47
2304,0,2,0.0836,0.5112,0.2129,0,1.08
2305,0,5,0.0399,0.6223,0.3175,0,2.74
2306,1,3,0.1012,0.4409,0.3306,0,1.39
2307,0,1,0.0399,0.8374,0.2513,0,2.0
2308,1,4,0.2082,0.6237,0.4384,1,109.91
2309,1,3,0.1768,0.7883,0.4401,0,2.51
2310,1,2,0.1382,0.591,0.3492,1,28.21
2311,1,5,0.3611,0.5369,0.4926,1,34.1
2312,0,3,0.3485,0.4861,0.3161,1,35.42
2313,1,1,0.2562,0.074,0.2254,0,1.46
2314,2,5,0.1166,0.1951,0.4338,0,1.84
2315,0,2,0.3463,0.4537,0.2773,0,1.03
2316,1,4,0.2757,0.5752,0.4465,1,162.89
2317,1,3,0.2281,0.5337,0.3919,1,119.41
2318,0,4,0.3485,0.3497,0.312,0,2.1
2319,0,4,0.1051,0.6489,0.3138,0,3.35
2320,1,3,0.335,0.3576,0.3799,1,27.88
2321,1,5,0.1577,0.2686,0.3645,1,75.47
2322,0,5,0.3463,0.238,0.3134,1,157.57
2323,0,2,0.3266,0.5286,0.2901,0,1.93
2324,1,2,0.1382,0.6009,0.3517,0,1.38
2325,0,1,0.1674,0.529,0.2125,1,42.81
2326,1,3,0.2727,0.686,0.4433,1,99.9
2327,0,4,0.1382,0.2086,0.2136,0,1.13
2328,1,2,0.0465,0.1721,0.217,0,2.62
2329,0,4,0.1206,0.4751,0.275,1,12.87
2330,0,1,0.4038,0.2146,0.2048,0,1.94
2331,1,2,0.2562,0.6954,0.4107,1,71.19
2332,1,5,0.2082,0.4031,0.4132,1,73.44
2333,1,1,0.183,0.651,0.3476,1,20.2
2334,1,2,0.2562,0.1164,0.266,0,1.51
2335,2,1,0.0399,0.5976,0.3914,1,29.54
2336,1,4,0.2727,0.5242,0.4329,1,176.71
2337,1,5,0.0465,0.329,0.3462,0,1.17
2338,0,2,0.2606,0.8425,0.3488,1,24.83
2339,0,1,0.0168,0.4336,0.1434,1,47.68
2340,1,5,0.2853,0.4142,0.4391,0,3.26
2341,0,2,0.2492,0.4501,0.2473,1,18.96
2342,0,1,0.0437,0.552,0.1811,1,12.99
2343,1,4,0.2757,0.4165,0.4068,0,3.0
2344,1,4,0.1502,0.0644,0.2812,0,1.9
2345,1,3,0.1382,0.2625,0.2971,0,1.82
2346,0,3,0.1382,0.3994,0.2313,0,3.69
2347,2,3,0.1674,0.1486,0.3774,0,1.63
2348,0,4,0.0465,0.3506,0.2216,0,5.69
2349,1,1,0.2281,0.1779,0.2429,0,2.7
2350,0,2,0.223,0.2868,0.1986,0,2.73
2351,0,3,0.2281,0.3922,0.2565,0,1.52
2352,1,5,0.1502,0.2598,0.36,0,3.61
2353,1,2,0.163,0.349,0.2961,0,2.75
2354,1,2,0.1178,0.757,0.3846,1,17.8
2355,0,4,0.2606,0.5226,0.3288,0,1.21
2356,0,4,0.2372,0.0331,0.1994,0,3.32
2357,1,5,0.1382,0.6328,0.4497,1,76.34
2358,0,3,0.1051,0.5209,0.2518,0,2.46
2359,0,1,0.1577,0.595,0.2261,0,1.65
2360,0,2,0.183,0.2438,0.1758,0,3.48
2361,0,1,0.1206,0.1914,0.114,0,1.75
2362,0,5,0.2878,0.5333,0.3697,0,3.01
2363,1,1,0.223,0.4799,0.3169,1,65.67
2364,2,4,0.183,0.6167,0.5291,1,49.23
2365,2,2,0.2878,0.5344,0.4799,1,114.16
2366,1,2,0.2606,0.4889,0.3604,0,3.77
2367,0,5,0.3266,0.312,0.326,0,2.78
2368,1,3,0.1674,0.3222,0.3208,1,59.02
2369,0,1,0.1179,0.1837,0.1113,0,1.55
2370,2,1,0.2771,0.261,0.3784,0,2.31
2371,1,1,0.1768,0.0763,0.2021,1,118.22
2372,0,2,0.2281,0.6634,0.2943,1,130.67
2373,1,5,0.1094,0.3946,0.3815,1,129.25
2374,1,5,0.223,0.4747,0.4356,1,69.87
2375,1,3,0.1051,0.3848,0.3177,0,2.55
2376,0,5,0.1051,0.429,0.2888,1,22.62
